time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
11682,-0.32205,0.642,9.189,0.04,0.011,-0.599,-0.353,0.628,9.78,0.102437496,0.0600875,-0.111375,0.018817,-0.031833,-0.999094,0.021035,0
11721,-0.27705002,0.84105,8.44695,0.038,0.118,-1.331,-0.306,0.716,9.775,0.23333749,-0.2382875,-0.076175,0.01608,-0.036505,-0.999029,0.018676,0
11761,-0.009000001,1.04205,8.18595,0.23,0.235,-1.585,-0.228,0.8,9.771,0.05555,-0.080575,-0.060225,0.012361,-0.040663,-0.998958,0.016621,0
11801,-0.10695001,0.95595,9.07905,0.124,0.142,-0.699,-0.219,0.809,9.77,-0.0435875,-0.0092125,-0.062425,0.011815,-0.041147,-0.998976,0.014597,0
11841,0.04095,0.86295,9.142051,0.231,0.039,-0.631,-0.19,0.819,9.77,0.081125,-0.022,-0.07095,0.010281,-0.041694,-0.998992,0.013028,0
11881,-0.384,1.18605,8.541,-0.197,0.283,-1.251,-0.197,0.891,9.764,0.1034,-0.045375,-0.0070125,0.010542,-0.045468,-0.998844,0.011419,0
11921,0.15300001,1.3420501,8.658,0.312,0.386,-1.11,-0.162,0.948,9.759,0.02145,-0.011275,0.0111375,0.008845,-0.048312,-0.99873,0.011187,0
11961,-0.16395001,1.4970001,8.96205,0.01,0.518,-0.78,-0.16,0.98,9.756,-0.047849998,-0.028324999,-0.0070125,0.008672,-0.049952,-0.998663,0.010006,0
12001,-0.40095,1.55505,9.09795,-0.243,0.54,-0.642,-0.15,0.998,9.754,-0.0413875,-0.0539,0.021724999,0.008055,-0.05085,-0.998638,0.008421,0
12042,-0.18300001,1.626,9.675,-0.038,0.614,-0.137,-0.139,1.02,9.752,-0.141625,-0.0251625,0.075075,0.00752,-0.051988,-0.998585,0.008188,0
12081,-0.034950003,1.6980001,10.33905,0.109,0.668,0.585,-0.136,1.02,9.752,-0.0180125,-0.036849998,0.126225,0.007384,-0.052044,-0.998575,0.009183,0
12121,0.25395,1.6789501,10.13805,0.355,0.604,0.399,-0.081,1.071,9.747,0.0598125,-0.0518375,0.092125,0.004681,-0.054741,-0.998435,0.010415,0
12161,-0.26505002,1.53495,10.284,-0.156,0.438,0.499,-0.091,1.114,9.742,0.0182875,0.120725,0.1049125,0.005405,-0.056866,-0.998303,0.011243,0
12201,0.010050001,1.2889501,10.85295,0.119,0.128,1.103,-0.119,1.151,9.738,0.2110625,0.036575,0.227425,0.006722,-0.058932,-0.998147,0.013571,0
12242,0.31395,1.296,9.68295,0.398,0.049,-0.056,-0.085,1.244,9.726,0.1727,-0.00275,0.20185,0.005392,-0.063652,-0.997819,0.016594,0
12281,0.393,0.83400005,10.90095,0.457,-0.41,1.114,-0.048,1.24,9.727,-0.0680625,0.019524999,0.10065,0.00367,-0.063253,-0.997822,0.018318,0
12321,-0.08805001,0.72105,11.493001,-0.017,-0.448,1.745,-0.064,1.17,9.736,-0.12773749,0.1676125,0.0515625,0.004585,-0.059562,-0.998036,0.018852,0
12361,-0.351,0.76695,11.239051,-0.198,-0.349,1.494,-0.141,1.112,9.742,0.08635,0.1783375,0.18259999,0.008572,-0.056741,-0.998139,0.020593,0
12401,0.057000004,1.03995,9.68505,0.212,-0.104,-0.054,-0.157,1.139,9.738,0.060775,0.0078375,0.1720125,0.009404,-0.058042,-0.997982,0.023944,0
12441,0.00495,0.59205,9.77595,0.139,-0.503,0.02,-0.139,1.084,9.745,-0.2619375,0.036575,0.0154,0.0085,-0.055164,-0.998136,0.024672,0
12482,-0.68100005,0.13995,10.98495,-0.482,-0.772,1.215,-0.198,0.908,9.762,-0.3642375,0.2145,-0.034649998,0.011423,-0.045758,-0.998614,0.023324,0
12521,-1.00695,0.135,10.267051,-0.701,-0.66,0.485,-0.292,0.782,9.77,-0.0510125,0.0493625,0.03025,0.015947,-0.039498,-0.998826,0.023042,0
12561,-1.09305,0.010050001,9.10095,-0.74,-0.735,-0.674,-0.349,0.735,9.772,-0.0308,0.1420375,0.023924999,0.019989,-0.036047,-0.998884,0.023023,0
12601,-1.47405,0.12495001,9.06,-0.967,-0.527,-0.714,-0.505,0.647,9.772,-0.123475,0.1164625,0.0856625,0.026555,-0.032437,-0.998852,0.023149,0
12641,-0.88005006,0.04095,9.57705,-0.31,-0.53,-0.198,-0.561,0.569,9.773,-0.095699996,0.06215,0.139975,0.029413,-0.028296,-0.998833,0.025823,0
12682,-0.97800004,0.30705002,9.22095,-0.368,-0.246,-0.552,-0.613,0.532,9.772,-9.63E-04,0.0845625,0.142175,0.032162,-0.026267,-0.99872,0.028873,0
12721,-1.2540001,0.58005005,9.108001,-0.585,0.036,-0.67,-0.669,0.536,9.769,0.0331375,0.0749375,0.1496,0.036036,-0.026499,-0.998506,0.031378,0
12761,-0.95895004,0.762,8.809051,-0.203,0.187,-0.938,-0.708,0.575,9.764,0.010725,-0.0677875,0.2380125,0.03719,-0.028096,-0.998295,0.035112,0
12801,-0.57600003,0.76905006,9.264001,0.138,0.157,-0.516,-0.697,0.577,9.764,-0.0595375,0.0771375,0.23265,0.036784,-0.028008,-0.998101,0.040697,0
12841,-0.59805006,0.90105003,9.43095,0.112,0.31,-0.338,-0.698,0.588,9.764,-0.0286,-0.095425,0.23375,0.036979,-0.028361,-0.997858,0.045887,0
12882,-0.109050006,0.822,9.7879505,0.54,0.209,0.013,-0.649,0.608,9.766,0.0587125,0.0132,0.2231625,0.034675,-0.02939,-0.99767,0.050863,0
12921,-0.39600003,1.1719501,9.022051,0.237,0.486,-0.745,-0.626,0.704,9.761,0.2003375,0.002475,0.1166,0.033844,-0.034466,-0.997388,0.053692,0
12961,-0.22395001,1.33395,8.59305,0.369,0.52,-1.174,-0.587,0.814,9.755,0.0991375,-0.0570625,0.025024999,0.032149,-0.03997,-0.997194,0.054519,0
13001,-0.504,1.30305,9.12195,0.075,0.442,-0.64,-0.579,0.851,9.752,-0.0840125,0.1027125,-0.1082125,0.031873,-0.041818,-0.99719,0.053352,0
13041,-0.78195006,1.21695,9.68505,-0.155,0.366,-0.066,-0.62,0.845,9.75,-0.038225,-0.00275,-0.1082125,0.033836,-0.041481,-0.997274,0.050768,0
13082,-0.51900005,1.128,9.73305,0.092,0.265,-0.024,-0.609,0.864,9.749,-0.0191125,-0.0518375,-0.1071125,0.033086,-0.042872,-0.99734,0.048771,0
13121,-0.55005,1.011,10.741051,0.046,0.147,0.981,-0.591,0.86,9.75,-0.0083875,-0.011275,-0.143275,0.032214,-0.042472,-0.997509,0.046178,0
13161,-0.58995,1.2529501,10.37895,-0.005,0.355,0.63,-0.58,0.897,9.748,0.1684375,-0.078375,-0.197725,0.031556,-0.044675,-0.997563,0.043294,0
13201,-0.744,1.2070501,9.55305,-0.177,0.236,-0.195,-0.558,0.962,9.743,0.012925,-0.079475,-0.297825,0.030373,-0.047972,-0.997617,0.039184,0
13241,-1.1359501,0.59505004,10.750051,-0.553,-0.321,0.998,-0.577,0.907,9.747,-0.1777875,0.12925,-0.2946625,0.031179,-0.04511,-0.99792,0.033888,0
13282,-1.47105,0.693,10.41495,-0.785,-0.172,0.66,-0.687,0.855,9.745,0.111925,-0.0209,-0.0815375,0.0364,-0.042578,-0.997969,0.030319,0
13321,-0.56595004,0.975,10.07295,0.081,0.052,0.322,-0.635,0.917,9.742,0.15455,-0.2179375,-0.0070125,0.033645,-0.046024,-0.997927,0.029836,0
13361,-0.78705,1.03005,10.2960005,-0.189,0.059,0.541,-0.585,0.963,9.741,0.08635,-0.061325,-0.10285,0.031274,-0.048416,-0.997921,0.028832,0
13401,-0.20505,1.0159501,10.798051,0.377,0.067,1.043,-0.581,0.934,9.744,-0.2641375,-0.0507375,-0.1997875,0.030951,-0.046925,-0.998059,0.026792,0
13441,-0.23595001,0.049050003,13.116,0.269,-0.715,3.351,-0.501,0.756,9.764,-0.5154875,-0.164725,-0.4246,0.025811,-0.036509,-0.998787,0.020625,0
13482,-1.00695,-0.43605003,13.377001,-0.492,-1.015,3.598,-0.502,0.579,9.776,-0.107525,0.1676125,-0.1551,0.026064,-0.029203,-0.999123,0.01484,0
13521,-0.31500003,-0.00795,10.387051,0.218,-0.665,0.609,-0.53,0.675,9.768,0.4987125,-0.0763125,0.088825,0.027531,-0.034544,-0.998903,0.015485,0
13561,0.39705002,0.29295,8.3560505,0.867,-0.583,-1.407,-0.468,0.878,9.756,0.467775,-0.1945625,0.0515625,0.024488,-0.044872,-0.998553,0.016673,0
13601,0.47205,0.41700003,8.715,0.945,-0.562,-1.113,-0.428,0.971,9.748,0.0512875,0.0174625,-0.1093125,0.022689,-0.049327,-0.998411,0.015057,0
13641,-0.44895002,0.68805003,8.86095,0.041,-0.336,-0.824,-0.464,0.992,9.745,0.131175,0.0345125,-0.1093125,0.024376,-0.050365,-0.998352,0.012714,0
13681,-0.70500004,0.94200003,8.778001,-0.241,-0.117,-0.914,-0.452,1.043,9.74,0.1067,-0.0859375,0.0174625,0.023677,-0.053131,-0.998237,0.011741,0
13721,-0.73200005,1.15695,8.73705,-0.284,0.045,-0.962,-0.448,1.102,9.734,0.2014375,-0.097625,0.1731125,0.023605,-0.056189,-0.998042,0.014012,0
13761,-0.33900002,1.365,8.47395,0.065,0.171,-1.254,-0.392,1.19,9.726,0.08965,-0.114675,0.21779999,0.021005,-0.060557,-0.997782,0.017952,0
13801,-0.22605,1.3300501,9.526951,0.155,0.106,-0.203,-0.373,1.214,9.723,-0.021175,0.0473,0.2231625,0.020432,-0.061652,-0.997654,0.021619,0
13842,-0.62595004,1.3630501,9.690001,-0.254,0.121,-0.036,-0.372,1.24,9.72,0.098175,-0.0336875,0.26785,0.020563,-0.062981,-0.997478,0.025443,0
13881,0.052950002,1.5139501,9.699,0.374,0.211,-0.016,-0.347,1.303,9.713,0.164175,0.0493625,0.3542,0.019879,-0.0662,-0.997107,0.031601,0
13921,-0.27195,1.66005,9.028951,0.051,0.244,-0.683,-0.323,1.403,9.7,0.2440625,-0.0070125,0.385,0.01925,-0.071331,-0.996533,0.038247,0
13961,0.21105,1.7770501,8.557051,0.49,0.256,-1.131,-0.286,1.514,9.684,0.131175,0.0356125,0.47245,0.017605,-0.077491,-0.995727,0.047033,0
14001,-0.27405003,1.9590001,8.553,-0.002,0.346,-1.131,-0.27,1.601,9.671,0.08635,0.09735,0.461725,0.018433,-0.081123,-0.994958,0.056008,0
14042,-0.492,1.914,8.668051,-0.217,0.258,-1,-0.272,1.648,9.663,-0.0829125,0.0760375,0.5086125,0.019407,-0.083207,-0.994217,0.065045,0
14081,-0.73905003,1.746,9.673051,-0.433,0.107,0.005,-0.302,1.636,9.664,-0.01485,0.1282875,0.6076125,0.021819,-0.082307,-0.99348,0.075798,0
14121,-1.1359501,1.8709501,8.577001,-0.788,0.196,-1.09,-0.341,1.669,9.657,-0.0020625,0.1155,0.77275,0.025088,-0.083545,-0.992137,0.08974,0
14161,-1.014,1.7050501,9.73995,-0.594,0.044,0.081,-0.413,1.657,9.656,-0.2118875,0.2091375,0.9827125,0.030257,-0.081908,-0.990441,0.106771,0
14201,-1.1580001,1.8919501,10.40295,-0.682,0.259,0.732,-0.476,1.62,9.66,-0.057475,0.2677125,1.1402875,0.034741,-0.079133,-0.988146,0.126872,0
14242,-1.7899501,1.7220001,10.98795,-1.262,0.07,1.324,-0.519,1.647,9.653,0.0352,0.0589875,1.3608375,0.038899,-0.079448,-0.984524,0.151282,0
14281,-1.335,1.3609501,11.81595,-0.889,-0.37,2.164,-0.437,1.728,9.643,0.4316125,-0.14025,1.708025,0.037825,-0.083095,-0.979812,0.177853,0
14321,-1.62495,1.46595,10.521001,-1.288,-0.45,0.901,-0.353,1.903,9.613,0.535975,-0.096525,1.880725,0.038227,-0.091558,-0.972822,0.209216,0
14361,-0.34605002,0.67800003,10.621051,-0.242,-1.244,0.95,-0.184,1.967,9.605,0.0022,-0.078375,2.0362375,0.033539,-0.095497,-0.964243,0.244929,0
14402,-0.29295,0.01995,12.402,-0.048,-1.763,2.669,-0.119,1.77,9.644,-0.411125,0.63525,1.88595,0.031461,-0.084829,-0.955915,0.279355,0
14441,-1.84695,-0.18,11.62905,-1.562,-1.771,1.945,-0.278,1.595,9.671,0.061875,0.443575,1.9680375,0.039363,-0.073083,-0.945957,0.313484,0
14481,-1.9810501,0.010050001,9.181951,-1.627,-1.588,-0.448,-0.374,1.594,9.668,0.26221249,0.36795,2.031975,0.048233,-0.067136,-0.933196,0.349729,0
14521,-1.8690001,0.42000002,8.598001,-1.392,-1.26,-1.061,-0.447,1.659,9.654,0.111925,0.410575,2.013825,0.05418,-0.069524,-0.91804,0.386565,0
14562,-1.93095,0.13005,9.927,-1.342,-1.453,0.134,-0.55,1.602,9.659,-0.1522125,0.2827,1.9393,0.060165,-0.062389,-0.90273,0.421385,0
14601,-2.013,-0.21105,11.29905,-1.396,-1.725,1.622,-0.606,1.521,9.668,0.1183875,0.29975,1.9734,0.063242,-0.055273,-0.886354,0.455326,0
14641,-2.49105,-0.03195,9.87705,-1.806,-1.602,0.218,-0.672,1.575,9.655,0.3537875,0.2508,2.079825,0.069745,-0.053798,-0.867696,0.489228,0
14681,-2.3740501,0.34305,8.847,-1.554,-1.293,-0.795,-0.815,1.634,9.635,0.297275,0.4169,2.2748,0.079983,-0.049203,-0.846047,0.524772,0
14721,-2.2350001,0.44595003,9.010051,-1.27,-1.296,-0.649,-0.936,1.71,9.61,0.0831875,0.4296875,2.376,0.089303,-0.045463,-0.820926,0.562172,0
14762,-1.9429501,0.03195,9.771001,-0.932,-1.688,0.162,-1.001,1.715,9.603,-0.0606375,0.4648875,2.5465,0.094126,-0.039265,-0.793057,0.600548,0
14801,-1.6129501,-0.00495,9.71895,-0.51,-1.713,0.118,-1.096,1.713,9.593,0.062975,0.6491375,2.704075,0.09995,-0.031183,-0.760837,0.64044,0
14841,-1.2220501,-0.18705001,8.983951,-0.066,-1.941,-0.602,-1.145,1.764,9.578,0.0939125,0.575575,2.7275875,0.103428,-0.023922,-0.725663,0.67981,0
14881,-1.06005,-0.28800002,9.3,0.158,-2.027,-0.285,-1.21,1.749,9.573,0.1375,0.6864,2.79785,0.107775,-0.017232,-0.687532,0.717904,0
14921,0.165,0.112950005,8.90505,1.351,-1.732,-0.664,-1.187,1.852,9.556,0.2611125,0.4829,2.738175,0.111817,-0.015632,-0.646896,0.754172,0
14961,1.21605,0.30495003,8.62005,2.244,-1.628,-0.951,-1.032,1.928,9.559,0.0405625,0.40094998,2.3131626,0.110834,-0.018899,-0.608252,0.785739,0
15002,0.89295006,-0.00795,9.637051,1.827,-1.862,0.047,-0.942,1.862,9.581,-0.2300375,0.7269625,1.927475,0.106017,-0.015527,-0.575063,0.811062,0
15041,0.55995005,0.24705002,10.354951,1.514,-1.455,0.74,-0.958,1.697,9.611,-0.1681625,0.6534,1.68685,0.099823,-0.006151,-0.54384,0.833207,0
15081,0.15300001,0.666,10.00605,1.101,-1.018,0.381,-0.951,1.677,9.615,0.1247125,0.2508,1.610125,0.09873,-0.003121,-0.518009,0.849652,0
15122,0.642,1.4110501,8.92395,1.477,-0.4,-0.676,-0.822,1.768,9.61,0.179025,0.2156,1.4865125,0.099614,-0.008102,-0.491526,0.865108,0
15161,-0.26700002,1.7220001,9.015,0.538,-0.157,-0.514,-0.785,1.851,9.598,0.15455,0.39875,1.356575,0.102704,-0.009015,-0.467198,0.87812,0
15202,-0.24105,2.2150502,8.091001,0.51,0.283,-1.544,-0.739,1.968,9.578,-0.0499125,0.0738375,1.2724249,0.107279,-0.011279,-0.442438,0.890287,0
15241,-0.24795002,1.23405,10.092,0.398,-0.641,0.473,-0.642,1.859,9.607,-0.4717625,0.16445,1.0965625,0.100263,-0.010748,-0.42334,0.900341,0
15281,-0.84705,1.1190001,11.026051,-0.167,-0.547,1.378,-0.677,1.664,9.64,-0.4376625,0.2517625,1.2489125,0.091678,-0.002488,-0.40186,0.911096,0
15321,-0.00105,1.593,11.205001,0.594,0.013,1.533,-0.594,1.566,9.662,-0.0435875,-0.146575,1.3437876,0.085598,-0.002655,-0.378347,0.921693,0
15361,0.42105,1.69095,9.324,0.833,0.07,-0.346,-0.424,1.618,9.662,0.014025,-0.0358875,1.239425,0.084803,-0.010637,-0.355042,0.930935,0
15401,0.98205006,0.99000007,10.585051,1.266,-0.568,0.903,-0.285,1.548,9.679,-0.275825,0.3381125,1.0945,0.079367,-0.012503,-0.33342,0.939348,0
15442,0.24705002,0.93705004,9.76605,0.573,-0.55,0.076,-0.328,1.476,9.689,0.062975,0.2497,1.1626999,0.077072,-0.007694,-0.312736,0.946676,0
15481,1.3810501,0.93000007,8.545051,1.613,-0.567,-1.149,-0.237,1.493,9.689,0.0715,0.1793,1.1072875,0.076715,-0.010647,-0.290569,0.953714,0
15521,0.53205,1.02795,8.241,0.714,-0.447,-1.453,-0.182,1.469,9.694,-0.18205,0.2805,0.90695,0.073977,-0.011993,-0.270878,0.959691,0
15561,0.87900007,0.93900007,9.76395,1.027,-0.406,0.037,-0.155,1.332,9.714,-0.375925,0.2443375,0.7888375,0.067476,-0.009655,-0.255217,0.964477,0
15601,0.13605,1.059,10.19295,0.276,-0.145,0.455,-0.14,1.193,9.732,-0.24915,0.0441375,0.750475,0.060668,-0.007783,-0.241209,0.968543,0
15642,0.024,1.6170001,9.880951,0.156,0.479,0.134,-0.143,1.127,9.74,-0.1618375,0.2528625,0.8591,0.057645,-0.005731,-0.225815,0.972446,0
15681,-0.52305,1.9879501,8.743951,-0.349,0.842,-0.995,-0.168,1.132,9.739,-0.198,-0.0922625,0.9741875,0.058166,-0.003831,-0.208548,0.976273,0
15721,0.064950004,1.35105,9.850051,0.148,0.3,0.097,-0.093,1.047,9.75,-0.5080625,0.0600875,1.0924375,0.053284,-0.005602,-0.188776,0.980557,0
15761,-0.85095006,0.89895004,9.87705,-0.701,0,0.11,-0.142,0.899,9.764,-0.3364625,0.0664125,1.3789876,0.046175,-4.23E-04,-0.165761,0.985084,0
15801,2.253,1.2390001,10.044001,2.27,0.418,0.264,-0.022,0.801,9.773,-0.2960375,0.087725,1.2276,0.040688,-0.004526,-0.138542,0.989509,0
15841,0.58695,0.90795004,9.811951,0.635,0.19,0.068,-0.002,0.733,9.779,-0.1425875,0.444675,0.6567,0.03708,-0.003994,-0.121007,0.99195,0
15882,0.50295,1.116,7.9609504,0.675,0.331,-1.699,-0.199,0.747,9.776,0.1375,0.8003875,0.631125,0.040042,0.005459,-0.108008,0.993328,0
15921,0.61995006,1.27695,7.96605,0.958,0.362,-1.724,-0.358,0.876,9.76,0.111925,0.49995,0.531025,0.046328,0.013905,-0.09668,0.994139,0
15961,0.61305004,1.251,8.09805,0.972,0.244,-1.658,-0.359,1.002,9.748,0.382525,0.0515625,0.5319875,0.052601,0.01387,-0.086213,0.99479,0
16001,-0.38700002,2.09295,8.536051,0.083,0.8,-1.185,-0.33,1.225,9.724,0.551925,0.1357125,0.57035,0.064297,0.012143,-0.074758,0.995052,0
16042,-0.99300003,2.9239502,6.56295,-0.701,1.37,-3.027,-0.326,1.581,9.672,0.52525,-0.2552,0.7291625,0.0823,0.011202,-0.062461,0.994585,0
16081,0.36900002,1.6360501,8.839951,0.522,-0.105,-0.595,-0.222,1.712,9.653,-0.3535125,0.1942875,0.58959997,0.087779,0.007101,-0.049017,0.994907,0
16121,-3.186,1.9540501,10.5400505,-2.697,0.234,0.88,-0.358,1.647,9.66,0.1258125,0.3774375,0.6780125,0.085163,0.015369,-0.037611,0.995538,0
16161,-0.34395,1.8199501,9.465,-0.119,-0.037,-0.175,-0.22,1.848,9.628,0.72875,-0.67815,1.203125,0.095601,0.008682,-0.018229,0.995214,0
16202,-0.049050003,2.4550502,8.76795,-0.064,0.348,-0.82,0.023,2.102,9.578,0.2398,-0.2883375,0.825,0.10808,-0.001582,4.50E-04,0.99414,0
16241,1.7670001,0.19905001,14.643001,1.445,-1.763,5.037,0.311,1.954,9.604,-0.8201875,-0.6153125,0.3232625,0.099543,-0.015572,0.010462,0.994856,0
16281,0.84000003,-0.25395,13.81305,0.293,-2.083,4.363,0.434,1.752,9.639,-0.2011625,-0.265925,0.23375,0.08983,-0.021355,0.013362,0.995638,0
16321,0.59895,0.20205002,12.027,0.008,-1.483,2.381,0.576,1.674,9.645,-0.2767875,-0.0752125,0.0526625,0.085903,-0.028251,0.015935,0.995775,0
16362,-0.12105001,1.4800501,10.64805,-0.613,-0.12,0.973,0.504,1.591,9.663,-0.072325,0.2613875,0.45113748,0.081863,-0.023925,0.020649,0.996142,0
16401,0.94305,2.39295,8.875951,0.467,0.778,-0.795,0.472,1.605,9.662,0.0683375,-0.0017875,0.19965,0.082863,-0.021869,0.028233,0.99592,0
16441,0.78495,1.07295,10.116,0.274,-0.483,0.435,0.501,1.546,9.67,-0.374825,0.06215,-0.086899996,0.079457,-0.023317,0.028582,0.996155,0
16481,-0.504,0.78405005,10.971001,-0.801,-0.591,1.258,0.282,1.363,9.707,-0.25025,0.777975,-0.348975,0.070006,-0.012711,0.024455,0.997165,0
16521,-0.91605,0.83205,10.71195,-0.97,-0.481,0.987,0.057,1.312,9.718,0.22165,-0.0017875,-0.0644875,0.067304,-0.001553,0.020376,0.997523,0
16561,0.043050002,1.2790501,8.208,0.03,-0.118,-1.508,0.004,1.385,9.708,0.0416625,0.307175,-0.0400125,0.07081,0.001218,0.02006,0.997287,0
16602,-1.1410501,1.35105,9.405001,-0.993,-0.008,-0.313,-0.137,1.357,9.711,-0.1032625,0.14739999,-0.144375,0.069119,0.009925,0.018204,0.997392,0
16641,-0.73395,1.5670501,8.581051,-0.516,0.21,-1.129,-0.204,1.354,9.71,-0.073425,-0.114675,-0.0559625,0.069044,0.011552,0.016216,0.997414,0
16681,-0.633,1.389,9.634951,-0.399,0.095,-0.088,-0.229,1.288,9.718,-0.2864125,0.105875,-0.121,0.065369,0.01278,0.01436,0.997675,0
16721,-0.99000007,1.4419501,8.943001,-0.657,0.202,-0.789,-0.325,1.226,9.724,-0.0765875,0.1079375,-0.078375,0.062384,0.017512,0.012456,0.99782,0
16761,-0.84405005,1.2580501,8.434951,-0.472,0.015,-1.289,-0.384,1.237,9.72,0.0022,-0.0507375,-0.0314875,0.06302,0.020389,0.011408,0.997738,0
16802,-0.73395,1.14795,7.8799505,-0.313,-0.099,-1.788,-0.408,1.273,9.715,0.094875,-0.07315,-0.1145375,0.064871,0.021534,0.009788,0.997613,0
16841,-1.1050501,1.0020001,8.581051,-0.643,-0.304,-1.128,-0.462,1.301,9.708,0.1428625,0.113299996,-0.1412125,0.066487,0.024217,0.006643,0.997471,0
16881,-0.36795002,1.6699501,6.8050504,0.167,0.209,-2.887,-0.535,1.452,9.683,0.550825,-0.0188375,-0.034649998,0.074671,0.027736,0.005306,0.996808,0
16921,-0.11400001,1.7820001,6.9820504,0.416,0.136,-2.871,-0.456,1.661,9.654,0.01925,-0.13805,-0.328625,0.084981,0.023444,0.001807,0.996105,0
16961,-1.5499501,1.014,11.304001,-1.031,-0.614,1.523,-0.499,1.621,9.658,0.010725,0.26455,-0.2594625,0.083095,0.025454,-0.005011,0.996203,0
17002,-1.3560001,2.0070002,10.05405,-0.746,0.251,0.421,-0.602,1.75,9.63,0.517825,0.0334125,-0.160325,0.090371,0.030207,-0.00778,0.995419,0
17041,-0.99000007,1.3099501,11.967001,-0.385,-0.621,2.371,-0.527,1.861,9.613,0.1428625,-0.3554375,-0.2435125,0.095831,0.025513,-0.012605,0.99499,0
17081,0.30195,0.216,12.64395,0.747,-1.642,3.018,-0.448,1.846,9.62,-0.2556125,-0.0603625,-0.3606625,0.094772,0.021178,-0.01878,0.995096,0
17121,-0.96405005,0.384,13.695001,-0.435,-1.34,4.048,-0.518,1.722,9.64,-0.2767875,-0.0188375,-0.379775,0.08658,0.024534,-0.026688,0.995585,0
17161,0.26295,0.27105,13.0990505,0.694,-1.255,3.409,-0.435,1.514,9.679,-0.091437496,-0.07315,0.0378125,0.078001,0.019889,-0.029776,0.99631,0
17201,0.072000004,1.6789501,10.00605,0.498,0.124,0.323,-0.429,1.55,9.673,0.45925,0.1144,0.0803,0.080363,0.019841,-0.028025,0.996174,0
17242,0.35895002,2.56995,7.0470004,0.759,0.857,-2.607,-0.405,1.703,9.649,0.1343375,-0.2244,-0.095425,0.087878,0.018078,-0.028077,0.995571,0
17281,0.57495004,1.4899501,9.522,0.935,-0.141,-0.143,-0.365,1.617,9.665,-0.4302375,0.0419375,-0.364925,0.083361,0.015952,-0.032837,0.99585,0
17321,0.00705,0.95100003,10.960951,0.404,-0.508,1.26,-0.404,1.447,9.69,-0.342925,0.0441375,-0.414975,0.07415,0.017836,-0.040868,0.996249,0
17361,-0.88005006,0.89100003,10.99905,-0.466,-0.49,1.29,-0.404,1.375,9.701,0.0565125,-0.1370875,-0.212575,0.071335,0.017133,-0.047183,0.996188,0
17401,-0.42495003,1.605,8.610001,-0.046,0.153,-1.084,-0.373,1.443,9.692,0.1918125,-0.164725,0.0292875,0.074666,0.015464,-0.048451,0.99591,0
17441,-0.14505,1.5790501,8.578951,0.168,0.079,-1.121,-0.302,1.485,9.688,-0.0925375,-0.112475,-0.0378125,0.076619,0.011773,-0.048575,0.995806,0
17482,-0.507,1.38195,9.493951,-0.184,-0.047,-0.23,-0.299,1.433,9.696,-0.1436875,0.0132,-0.0517,0.073972,0.011621,-0.049667,0.995954,0
17521,-0.56895,1.47105,8.93295,-0.242,0.061,-0.778,-0.315,1.408,9.699,-0.0691625,-0.047575,0.0165,0.072662,0.012441,-0.050107,0.996019,0
17561,-0.33705002,1.38705,9.514951,-0.012,0.008,-0.198,-0.314,1.367,9.705,-0.1661,0.052525,0.125125,0.070289,0.012718,-0.048571,0.996262,0
17601,-0.15900001,1.6650001,9.25905,0.173,0.298,-0.432,-0.324,1.35,9.707,0.029975,0.0589875,0.226325,0.069731,0.013468,-0.044954,0.996461,0
17642,-0.10695001,1.7340001,9.346951,0.21,0.355,-0.384,-0.318,1.403,9.7,0.077825,4.13E-04,0.30621248,0.072345,0.013383,-0.039988,0.996487,0
17681,0.10305001,1.7580001,8.512051,0.364,0.229,-1.093,-0.253,1.506,9.686,0.2717,-0.0231,0.3168,0.077431,0.01034,-0.033627,0.996376,0
17721,-0.00105,1.96905,8.241,0.232,0.342,-1.481,-0.232,1.633,9.666,0.0928125,0.0451,0.2806375,0.083991,0.009561,-0.027575,0.996038,0
17762,0.060000002,1.4680501,9.024,0.266,-0.206,-0.645,-0.212,1.663,9.662,0.0257125,0.0334125,0.2827,0.085393,0.008962,-0.022293,0.996057,0
17801,0.108,1.6789501,8.41605,0.383,-0.061,-1.154,-0.252,1.715,9.652,0.297275,0.3381125,0.2220625,0.088,0.011446,-0.016845,0.995912,0
17841,-0.19800001,1.4470501,7.42995,0.075,-0.391,-2.161,-0.305,1.855,9.624,0.2963125,0.039875,0.2380125,0.095504,0.014464,-0.012205,0.995249,0
17881,-0.17595,1.3249501,9.37395,0.165,-0.563,-0.247,-0.329,1.884,9.618,-0.0319,0.3359125,0.227425,0.096673,0.01639,-0.007682,0.995151,0
17921,0.036000002,1.69605,11.94495,0.469,-0.17,2.326,-0.442,1.859,9.618,0.05335,0.3146,0.191125,0.095373,0.022718,-0.002271,0.995179,0
17961,-0.06795,1.4760001,11.778001,0.352,-0.467,2.164,-0.421,1.938,9.603,0.263175,-0.34265,0.0600875,0.099593,0.021248,5.00E-05,0.994801,0
18001,0.16005,0.16395001,12.73995,0.455,-1.78,3.127,-0.304,1.938,9.608,-0.2853125,-0.088,-0.1529,0.099378,0.015456,-0.00157,0.994928,0
