time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
131082,-1.696924,-0.17550457,4.68348,-1.0423,-0.72499996,-4.74,-0.1443,0.3229,9.8001995,1.8268187,0.20732766,0.26548204,0.00849,0.015915,0.613454,0.789523,0
131121,-2.6213827,0.71038836,8.47669,-3.2254,-0.1325,-2.9548,-0.148,0.93659997,9.7606,0.5290617,-0.9339955,0.5097583,0.032905,0.0355,0.617589,0.785009,0
131161,-1.5394908,0.5421813,13.738514,-1.4482,-0.3513,4.6769,0.124299996,1.0574,9.7486,-0.21083577,0.5237733,0.6703286,0.046064,0.028874,0.625519,0.778312,0
131201,0.14601758,0.7466749,13.851424,0.288,-0.0958,3.6413999,-0.0429,0.9098,9.7642,-0.6005154,0.20074777,0.4582013,0.034369,0.031303998,0.637104,0.769374,0
131241,-1.6784981,-0.012794614,11.921094,-1.4379,-0.77879995,2.6457999,-0.072299995,0.72969997,9.779099,-0.32306045,-0.02412045,0.54730034,0.026095,0.026814999,0.643944,0.764156,0
131281,-1.2709955,1.0293535,9.890687,-1.4389,0.3706,0.2706,-0.0614,0.5511,9.790899,-1.0024124,0.08702212,0.96296793,0.019197,0.020772,0.654408,0.755612,0
131321,0.2686965,0.81422967,10.651296,0.1713,0.8922,0.77559996,-0.0928,0.0982,9.805699,-1.386699,0.21230185,0.81152576,5.49E-04,0.00687,0.66905,0.743185,0
131362,-0.24301147,0.33514035,8.648958,0.0624,0.8402,-0.77529997,-0.17019999,-0.3891,9.7973995,-0.83281875,0.12873548,0.42802453,-0.020453,-0.007128,0.679913,0.732972,0
131401,-0.4364438,-0.18222748,7.390891,-0.41849998,0.6253,-2.5231,-0.2287,-0.6841,9.78,-0.52024776,0.018151425,0.42392302,-0.033405,-0.015453,0.685487,0.727153,0
131441,1.7125055,-0.8751956,9.751459,1.7393999,0.1761,0.0348,-0.22909999,-0.79399997,9.7717,0.6805213,0.0437205,0.49506265,-0.037321,-0.019638,0.692202,0.720469,0
131481,1.6274251,-1.3320093,6.3871074,1.8773999,-1.3061,-2.5983,-0.24949999,-0.3708,9.7964,2.1424963,-0.18643607,0.36510542,-0.022416,-0.004129,0.699164,0.714597,0
131521,3.088233,-0.6590088,6.29563,3.508,-1.2967,-4.9142,-0.085499994,0.4043,9.7979,0.84194684,-0.8597492,-0.21645573,0.011613,0.017589,0.70224,0.711628,0
131561,2.9723058,-0.02510081,11.370983,2.616,-0.72609997,1.5905,0.12,0.6379,9.7851,0.13428563,0.024940755,-0.010786135,0.027524,0.018409,0.699698,0.71367,0
131601,3.3169844,0.97251517,12.781752,3.6717,0.5676,2.3478,0.1724,0.6581,9.783,-0.6702239,-0.30257028,-0.7227408,0.030188,0.017133,0.697538,0.715706,0
131642,0.14208151,0.007201759,16.477615,-0.070599996,-0.3881,6.6857996,0.2276,0.30969998,9.7991,-0.90207344,0.12020083,-0.5651027,0.019452,0.002404,0.686359,0.726998,0
131681,1.1733695,2.2751622,13.555041,0.97779995,2.1371999,4.0225,0.1891,0.0103,9.8048,-0.5334948,-0.123848565,-0.40926227,0.00694,-0.006714,0.679423,0.733682,0
131721,0.49936342,2.2545335,11.037413,0.0656,2.4392998,1.4856,0.2481,-0.1838,9.8017,-0.2574186,-0.11163126,-0.32208306,0.001592,-0.015668,0.673329,0.739174,0
131761,0.9070194,2.226579,6.887122,1.1079999,2.658,-2.3586,0.22559999,-0.20629999,9.8018,0.15922639,0.40084976,-0.6960897,-1.49E-04,-0.015592,0.668114,0.743895,0
131801,-1.2757456,0.29715875,5.505975,-1.1638,0.8183,-4.5095,0.085,-0.1514,9.8050995,-0.042865288,0.2679255,-0.6977652,-0.00297,-0.008343,0.657005,0.753833,0
131841,-2.1886642,-1.3532027,8.3006115,-1.8761,-1.0296,-1.1758,-0.0165,-0.1373,9.8056,1.010214,0.39899972,-0.24188519,-0.005881,-0.003895,0.647887,0.761703,0
131882,-3.0901482,-2.034813,4.651436,-2.7303,-2.4607,-4.9335,-0.123399995,0.40129998,9.7976,2.120802,0.058538344,0.22364649,0.011562,0.018021,0.645599,0.763376,0
131921,-3.0258784,0.32484528,2.4712565,-3.7523,-1.1668,-7.5157,-0.16049999,1.1962,9.731999,1.2637755,-0.69341934,0.8629606,0.040964,0.046081,0.651138,0.75645,0
131961,-0.55158573,1.3464895,13.655406,-0.3196,0.4371,3.1511,0.2509,1.5144,9.685699,-0.36749652,-0.23390903,0.28386036,0.066539,0.041667,0.660103,0.747061,0
132001,-1.1974552,0.07827124,14.723335,-1.9239999,-1.4031,5.3276997,0.21769999,1.3148,9.7156,-0.5306499,0.7936187,1.0308439,0.057368,0.036713,0.667834,0.741186,0
132041,-0.060783993,1.8467722,12.281249,0.3493,0.56369996,3.0995,0.052699998,1.1622,9.7373,-0.117006876,0.06274459,0.62999403,0.045143,0.038643,0.682881,0.728108,0
132081,-0.5109131,2.9019737,9.628598,-0.84389997,1.6631999,0.17809999,0.0986,1.0826,9.7462,-0.9239948,0.12692034,0.80915207,0.043325,0.034704998,0.692363,0.71941,0
132121,1.4298267,1.5815139,12.523313,1.2696999,1.4178,2.2231998,0.0149,0.5728,9.7898,-1.7372135,0.44121924,0.67957884,0.021251,0.02007,0.705006,0.708597,0
132162,0.8081867,0.38096535,10.011316,1.0604,0.4789,0.91239995,-0.0896,0.0212,9.8062,-0.5578247,-0.11728612,0.34079298,-0.002505,0.003972,0.713824,0.700308,0
132201,-0.42893562,-0.06698018,7.8233123,-0.234,0.0879,-1.6949999,-0.0404,-0.1664,9.8050995,-0.20127137,0.0458498,0.4654793,-0.007386,-0.004662,0.718468,0.695504,0
132241,2.801015,0.7336983,6.1259003,2.6608,1.0553,-4.2525997,-0.1209,-0.2315,9.8031,-0.11815879,0.11761774,0.32667327,-0.012598,-0.004333,0.726043,0.68752,0
132281,-0.36487633,-1.5786217,8.078323,0.4324,-1.2928,-1.4384999,-0.15779999,-0.18789999,9.8035,0.89238685,0.031084314,0.007958702,-0.012427,-0.001465,0.728434,0.685001,0
132321,1.7640382,-1.1512376,7.2166023,1.6149,-1.6740999,-3.3606,-0.094799995,0.2227,9.803599,0.8324697,-0.5354321,0.10988593,0.004234,0.011597,0.729783,0.683567,0
132361,0.53578407,-0.003620033,11.393872,0.3972,-0.6573,1.5623,0.044,0.5004,9.7937,0.72872734,0.029408798,0.08285078,0.019074,0.017104,0.730084,0.682876,0
132401,4.595852,2.1914034,10.5988245,3.9917998,1.3787,-0.0951,0.1073,0.78849995,9.7743,-0.1956165,-0.7208035,-0.5600587,0.031454,0.025681,0.730559,0.681641,0
132442,0.09591172,-0.88820094,17.30239,0.3127,-1.1367999,6.876,0.3051,0.56799996,9.785399,-1.1865097,0.2797239,-0.7615744,0.03131,0.010078,0.719974,0.693221,0
132481,1.4776055,1.1805905,14.749489,0.95949996,0.46559998,5.8882,0.1584,0.24039999,9.8024,0.4580093,-0.15488052,-0.34136894,0.014358,0.003066,0.712503,0.701515,0
132521,1.299927,2.863197,9.039835,0.91389996,2.1564999,0.0761,0.3118,0.4912,9.7893,0.6640454,-0.60514057,-0.7974933,0.028979,0.006422,0.705637,0.707951,0
132561,-0.554114,1.5437334,7.398466,-0.2996,1.2171,-2.4738998,0.378,0.6167,9.7799,-0.55470055,0.76695,-0.9316742,0.036041,0.007951,0.693572,0.719441,0
132601,-2.0468795,0.62843007,6.1527824,-2.2594,0.2008,-3.4222999,0.0725,0.43649998,9.796599,-0.22727677,0.5217138,-0.63294363,0.018813,0.012469,0.681449,0.731517,0
132641,-1.0102286,-0.23890302,8.478117,-0.85069996,-0.4211,-1.7181,-0.1495,0.3622,9.7987995,0.42582542,0.6173055,-0.13311626,0.008495,0.018092,0.674403,0.738092,0
132682,-1.0823803,-0.96627104,4.8726025,-0.5958,-1.5351,-4.2241,-0.36519998,0.7015,9.7746,1.8809239,0.6551442,0.34576717,0.013874,0.037901,0.67368,0.73792,0
132721,-4.102235,0.38825333,3.206267,-3.3328,-1.3671,-6.7735,-0.6094,1.4063,9.6861,1.3906958,-0.24757496,0.823778,0.031469,0.071796,0.678644,0.730271,0
132761,1.5090749,3.7609174,12.695465,1.4205999,1.8115,2.2909,-0.2536,1.8658999,9.6241,0.36109117,-0.6164852,0.5754176,0.060043,0.075498,0.688459,0.718831,0
132801,-0.87992656,1.94187,11.168673,-0.6547,0.0771,1.0021,-0.1788,1.9037,9.6184,-1.0368652,0.71130896,0.45933574,0.063344,0.074729,0.695641,0.71167797,0
