time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
401,-6.470579,7.3827033,-0.85115784,0.3791,0.044,-0.0514,-6.7142,7.1148,-0.68399996,0.15573573,-0.13823007,0.1314233,0.684,-0.258882,-0.613351,0.298201,0
440,-5.6238647,7.416682,-0.94075847,0.88339996,0.25509998,-0.2722,-6.6889,7.139,-0.67899996,0.003560472,-0.05333726,-0.022130774,0.68244797,-0.262459,-0.614039,0.297212,0
480,-5.9235706,7.3506684,-0.7070557,1.0313,0.27339998,-0.32999998,-6.7093,7.1207,-0.6702,-0.18097319,0.16500343,-0.2673146,0.682737,-0.260851,-0.614512,0.296985,0
520,-7.060453,7.216469,-0.29483157,0.022599999,0.085499994,0.2726,-6.7794,7.0537,-0.67469996,-0.083182395,0.26677358,-0.23396139,0.685419,-0.254172,-0.614381,0.29687,0
560,-5.7803307,6.8744426,-0.6422973,0.4254,-0.04,0.2268,-6.8094997,7.0223,-0.6975,-0.030927233,0.2814867,-0.29708993,0.687365,-0.251181,-0.613524,0.296688,0
600,-7.8529434,6.2827587,-0.58080465,-1.0647,-0.50409997,0.3681,-6.9375,6.8882,-0.77019995,0.19113101,-0.064664446,-0.103934355,0.692834,-0.243413,-0.612965,0.291555,0
640,-7.2664404,6.4736056,-1.2631999,-0.338,-0.49769998,-0.42049998,-6.9581,6.8622,-0.81509995,0.020856684,0.119973935,0.040648717,0.694146,-0.244378,-0.612603,0.288368,0
681,-6.652414,6.8364034,-0.7291972,0.087299995,-0.1862,0.0256,-6.9322996,6.8841,-0.8494,-0.03487168,0.17277014,0.17769197,0.695301,-0.24467,-0.610396,0.290015,0
720,-6.024434,7.743672,-0.6756916,0.8312,0.26819998,-0.0348,-6.8819,6.9297,-0.88689995,0.088296205,0.045727625,0.05984734,0.696177,-0.246088,-0.607504,0.292772,0
760,-5.8536124,7.195649,-1.1319115,0.91419995,0.28919998,-0.14299999,-6.8571,6.948,-0.9356,0.04335398,0.2135934,-0.058660515,0.697393,-0.247687,-0.605365,0.292961,0
800,-7.035285,6.912788,-0.004357447,0.1876,0.023599999,0.9289,-6.8757997,6.9193997,-1.0073999,0.2822721,0.07843509,-0.17481218,0.700687,-0.245765,-0.602767,0.292075,0
840,-6.061429,6.9055576,-1.1103733,0.8466,0.4025,0.2855,-6.9168997,6.8641996,-1.0995,0.6274459,-0.41259584,-0.2904228,0.703124,-0.248348,-0.602243,0.28503,0
880,-6.9530587,6.7316813,-0.98804873,0.3287,0.1125,0.34469998,-7.0168996,6.752,-1.1586,0.5803045,-0.28150415,-0.379836,0.703297,-0.253869,-0.606376,0.270611,0
921,-6.7948976,6.8580375,-0.9636662,0.4583,0.22369999,0.073,-7.1267996,6.6211996,-1.24,0.2933724,0.17407914,-0.42551127,0.705389,-0.256223,-0.608663,0.257497,0
960,-7.5984206,6.390383,-0.8525082,-0.4569,-0.0569,0.47469997,-7.2216,6.4901,-1.3769,0.443174,-0.008517207,-0.33999014,0.711359,-0.25332,-0.606362,0.249241,0
1000,-7.3703585,6.496858,-1.4899693,0.2647,0.0858,0.1328,-7.3156996,6.3571,-1.4958999,0.73860586,-0.31330407,-0.46804494,0.715134,-0.254667,-0.606113,0.237388,0
1040,-7.8311753,6.599952,-1.6774255,0.098799996,0.13069999,-0.43519998,-7.4537997,6.1748,-1.5751,0.6296973,-0.3789808,-0.4571541,0.716555,-0.258568,-0.609548,0.219413,0
1080,-8.263942,5.9500127,-2.6107428,-0.3636,0.0557,-0.93829995,-7.5797,6.0046997,-1.6308999,0.29457667,-0.06405358,-0.29653144,0.717779,-0.26067,-0.612528,0.204086,0
1121,-7.718676,5.6524324,-2.242553,-0.0222,-0.2386,-0.7653,-7.6274996,5.9319997,-1.6736,-0.03520329,0.10889109,-0.20245819,0.720142,-0.259565,-0.612137,0.198264,0
1160,-7.813305,5.5099964,-2.0942562,-0.092199996,-0.221,-0.1012,-7.6647,5.8697,-1.7227,0.14596188,-0.018081611,-0.041626103,0.722212,-0.257381,-0.611164,0.196575,0
1200,-6.983149,6.0062666,-1.7389374,0.8502,0.33269998,0.1347,-7.6755996,5.8552,-1.7234,0.04626868,-0.047368236,-0.12257447,0.72191,-0.258294,-0.611751,0.194653,0
1240,-7.8608155,5.7718935,-1.6279709,0.3223,-0.040799998,-0.1011,-7.7165,5.8071,-1.7032,0.18292795,-0.4299444,-0.2433338,0.721518,-0.257394,-0.613595,0.191469,0
1281,-7.999756,5.4942236,-1.9181386,0.1935,0.2566,0.1015,-7.8132,5.7058,-1.6019,0.21868975,-0.35088098,-0.41894883,0.717886,-0.257519,-0.620446,0.182674,0
1320,-7.9156327,5.347306,-1.7657429,-0.5839,-0.3311,-0.116399996,-7.9084997,5.5875,-1.5505999,0.13346533,-0.02008874,-0.021746803,0.716444,-0.256458,-0.625059,0.173888,0
1360,-8.080498,5.318288,-1.4843189,0.0572,-0.21859999,0.13669999,-7.9220996,5.5632,-1.5683999,0.16666149,-0.2623579,-0.08703957,0.71664,-0.257676,-0.625123,0.171028,0
1400,-7.7827263,5.5007744,-1.6678776,0.204,-0.1092,-0.0685,-7.9512,5.5323,-1.5299,0.100653134,0.011641346,-0.004921828,0.714525,-0.259724,-0.627905,0.166527,0
1440,-7.8384347,5.4774356,-1.5892806,0.0861,-0.0142,-0.0142,-7.9511,5.5256,-1.5547,0.15132004,-0.045151666,0.017627826,0.714921,-0.261072,-0.627299,0.164994,0
1480,-7.9028287,5.4847426,-1.521429,0.0127,-0.0444,0.1347,-7.9463,5.5263,-1.5762999,0.07557276,-0.012566371,0.060021874,0.714909,-0.263202,-0.626855,0.163343,0
1521,-7.8064,5.6225433,-1.6447878,0.117699996,0.03,0.0718,-7.9336,5.5401,-1.5918,-0.005986479,0.09934414,0.060283672,0.714895,-0.264735,-0.626261,0.163205,0
1560,-7.852206,5.658715,-1.6664792,0.15969999,0.1303,0.0951,-7.9168,5.5573997,-1.6151999,0.002408554,0.011711159,0.03361504,0.715553,-0.265211,-0.625011,0.164337,0
1600,-7.639189,5.5777144,-1.5872312,0.2285,0.030499998,-0.0051,-7.9070997,5.569,-1.6227,-0.07021459,0.08646361,0.017366026,0.715769,-0.265347,-0.624482,0.165187,0
1640,-7.8959527,5.522255,-1.6472682,0.0436,-0.0762,0.0055,-7.8986998,5.5778,-1.6334,-0.07632325,0.124441974,0.01633628,0.716501,-0.264404,-0.623617,0.166785,0
1680,-7.807865,5.593602,-1.6386874,0.0585,-0.0396,0.0327,-7.8841996,5.5902,-1.6606,-0.053075463,0.08576548,0.03286455,0.717885,-0.263269,-0.62192,0.168953,0
1721,-7.797781,5.5863714,-1.7129842,0.0266,0.0057,-0.0131,-7.8718996,5.6036997,-1.6735,-0.044977136,0.076515235,0.05529203,0.718479,-0.262898,-0.620986,0.170433,0
1760,-7.586488,5.7526727,-1.7994341,0.3613,0.1129,-0.0733,-7.8536,5.6239,-1.6918,-0.0538085,0.09087929,-0.006283185,0.719188,-0.262727,-0.619718,0.172311,0
1800,-8.011631,5.598611,-1.7188262,-0.2139,-0.0383,-0.0079,-7.8471,5.6281,-1.7081,-0.09721484,0.14693926,0.057526052,0.720164,-0.26164,-0.618658,0.173692,0
1840,-7.6240287,5.730522,-1.7860361,0.23339999,0.0449,0.037,-7.8237996,5.6527,-1.7335,-0.05729916,0.09370673,0.012339477,0.721384,-0.260753,-0.616793,0.176572,0
1880,-7.8916907,5.5980554,-1.8983529,-0.06,-0.012,-0.20289999,-7.8146,5.6607,-1.7485,-0.09604547,0.14695673,0.056286868,0.722189,-0.259986,-0.615774,0.177962,0
1920,-7.4457374,5.741803,-1.991679,0.4341,0.019,-0.23799999,-7.7890997,5.6884,-1.7723,-0.11964232,0.1248434,0.02443461,0.723315,-0.259189,-0.613903,0.180991,0
1961,-7.6962094,5.7173533,-1.7181079,-0.0052,-0.0219,-0.0034,-7.7713,5.7098,-1.7813,-0.14091788,0.091664694,0.07012733,0.724215,-0.25755998,-0.612597,0.184117,0
2000,-7.644676,5.7821217,-1.8543667,0.1916,0.0017,0.1248,-7.7524996,5.7351,-1.7822,-0.066566855,0.09684832,0.024836035,0.724543,-0.25672,-0.611742,0.18682499,0
2040,-7.522323,5.9579706,-1.6884964,0.19,0.1442,-0.0094,-7.7411,5.7495,-1.7851,-0.1437104,0.09004153,0.02263692,0.72496897,-0.255808,-0.611025,0.188755,0
2080,-7.4974713,5.9195967,-1.5122353,0.1969,0.1665,0.2852,-7.7283998,5.7664,-1.7856,-0.064332835,0.06471681,0.014294246,0.725608,-0.254041,-0.610124,0.19158,0
2121,-7.587522,5.8095403,-1.7667389,0.21169999,0.0346,0.0663,-7.7236,5.7707996,-1.7923,-0.012950343,0.033789575,-0.04447099,0.726139,-0.253194,-0.6095,0.192675,0
2160,-7.9064107,5.7186365,-1.7647661,-0.048899997,-0.037299998,-0.0088,-7.7276998,5.7644,-1.7954999,0.001256637,-0.009075712,-0.031503193,0.726407,-0.252745,-0.609402,0.192563,0
2200,-7.7271233,5.712278,-1.8012825,0.050899997,-0.0426,0.0661,-7.7295,5.7598996,-1.8018999,-0.002321288,0.012514011,0.004956735,0.726839,-0.252148,-0.609075,0.192748,0
2241,-7.4258947,5.872048,-1.8083501,0.24229999,0.0704,-0.0554,-7.7247996,5.7644,-1.8077999,-0.038659044,0.037978366,0.009529498,0.727054,-0.252119,-0.608699,0.193163,0
2280,-7.578031,5.850069,-1.8138376,0.2007,0.0985,0.1072,-7.7223997,5.7658,-1.8134999,0.0230558,0.016772615,-0.042324234,0.727412,-0.251672,-0.608292,0.193681,0
2320,-7.6893044,5.668397,-1.8667878,0.1426,-0.0336,-0.066599995,-7.7328997,5.7509,-1.8161999,-0.013491395,0.00424115,-0.04447099,0.727636,-0.251294,-0.608449,0.192837,0
2360,-7.6865177,5.6467915,-1.7729158,-0.0188,-0.1344,0.099999994,-7.7381997,5.7437997,-1.8161,0.035657078,-0.03600614,0.009599311,0.727789,-0.250841,-0.608509,0.19265799,0
2400,-7.6658792,5.6805882,-1.9907787,0.1096,-0.114199996,-0.098699994,-7.7391996,5.7432,-1.8134999,0.040927973,-0.06977826,0.001762783,0.72743,-0.251611,-0.608842,0.191955,0
2440,-7.6059384,5.8007774,-2.0078063,0.13239999,0.0224,-0.2512,-7.7423,5.7437997,-1.7982999,-0.054209925,-0.06462954,0.010646508,0.726688,-0.252216,-0.609652,0.191403,0
2481,-7.5657444,5.781135,-1.4445463,0.1327,0.012999999,0.2956,-7.7426996,5.7532,-1.7666,-0.028082348,-0.039776053,0.020804325,0.725661,-0.251967,-0.610737,0.192165,0
2520,-7.5579777,5.8336253,-1.8576037,0.2615,0.067499995,-0.0578,-7.744,5.7574997,-1.7465,0.041346848,-0.15584044,-0.035639625,0.724834,-0.252319,-0.611596,0.192093,0
2560,-7.818974,5.743527,-1.6175419,-0.0383,-0.0019,0.115399994,-7.7578998,5.7486,-1.7139,-0.03440044,0.001256637,0.010297443,0.72355,-0.252707,-0.613336,0.190871,0
2600,-7.842179,5.738652,-1.6836219,-0.0185,-0.024699999,0.064899996,-7.7581,5.7518,-1.7026,0.007731808,-0.050911255,-0.005550147,0.723192,-0.252591,-0.613718,0.191153,0
2640,-7.7377725,5.669728,-1.5107414,-0.059,-0.0682,0.114599995,-7.7567997,5.7560997,-1.6933999,-0.034103733,0.046146505,0.06421066,0.72280097,-0.252788,-0.614059,0.191276,0
2680,-7.7432504,5.713791,-1.5416744,0.012399999,-0.0782,0.2121,-7.7401,5.7759,-1.7026999,0.050981067,-0.016493361,0.04087561,0.722961,-0.253261,-0.613295,0.192496,0
2721,-7.5190864,5.9193287,-1.8132151,0.099199995,0.0466,-0.063,-7.7288,5.7883,-1.7119,-9.25E-04,0.06469935,0.07079055,0.722852,-0.254499,-0.612915,0.192481,0
2760,-7.2797136,5.9440465,-1.8395514,0.433,0.15429999,-0.092099994,-7.7095,5.808,-1.7318,-0.023614304,0.051609386,-0.002652901,0.723359,-0.255052,-0.611703,0.193697,0
2800,-7.619461,5.8785024,-2.0553932,0.2307,0.1011,-0.2956,-7.7131996,5.8023996,-1.7342999,-0.03885103,-0.039008107,-0.08274606,0.723694,-0.25435,-0.611546,0.193862,0
2840,-7.654483,5.77673,-1.7235092,-0.0874,-0.0508,-0.108399995,-7.7283998,5.7876997,-1.7156,-0.12486085,0.034836773,-0.001972222,0.723566,-0.252829,-0.612325,0.19387,0
2880,-7.614768,5.732131,-1.5797325,0.2782,-0.0526,0.1864,-7.7313,5.7893996,-1.6966,-0.008342674,-0.068190016,-0.06290167,0.723439,-0.251278,-0.612687,0.195215,0
2921,-7.7441797,5.657556,-1.5349993,-0.0691,-0.1366,0.0949,-7.7467,5.7755,-1.6738,-0.061837014,0.030578168,0.011309734,0.722889,-0.250544,-0.61383,0.194604,0
2960,-7.8826694,5.6986217,-1.3910791,-0.0824,-0.1034,0.3454,-7.7432,5.7813997,-1.6693,0.042533673,-0.007452556,0.023596851,0.722919,-0.250001,-0.613727,0.195512,0
3000,-7.645069,5.8530383,-1.8299747,0.0073,0.0157,-0.1352,-7.7349,5.7897997,-1.6789999,0.007470009,0.03010693,0.06283186,0.722927,-0.250963,-0.613358,0.19541,0
3040,-7.467802,5.9293075,-1.6373945,0.2461,0.095,0.060599998,-7.7187,5.8085,-1.6884999,0.004328417,0.03853687,0.049706977,0.723004,-0.251706,-0.612671,0.196322,0
3080,-7.360188,5.930016,-1.81899,0.361,0.120699994,-0.104899995,-7.7061996,5.822,-1.6995,-0.017505653,0.060196407,0.006195919,0.723181,-0.252307,-0.612015,0.196942,0
3120,-7.5763745,5.8432317,-1.7276847,0.1187,-0.0012,-3.00E-04,-7.7012997,5.8251,-1.7109,-0.037315138,0.06223844,9.95E-04,0.72393,-0.25181,-0.611057,0.197801,0
3160,-7.540289,5.8110056,-1.6811702,0.1759,-0.0021,0.0925,-7.6976,5.8272,-1.7204,-0.007906342,0.039077923,-0.033772122,0.724207,-0.251482,-0.610744,0.19817,0
3201,-7.8206315,5.696668,-1.8143069,-0.069,-0.0947,-0.057499997,-7.7075996,5.812,-1.7271999,-0.0400204,0.071331605,-0.005602507,0.724811,-0.250429,-0.610553,0.197885,0
3240,-7.5272074,5.7711563,-1.6632998,0.102199994,-0.0884,0.081099994,-7.7023997,5.8155,-1.7384,-0.01288053,0.02459169,0.011379547,0.725466,-0.249667,-0.609767,0.198866,0
3280,-7.582839,5.8374567,-1.7546434,0.0902,-0.012499999,-0.0056,-7.7001996,5.818,-1.7399,-0.020786872,0.015009832,0.010506882,0.725559,-0.249552,-0.609605,0.199169,0
3320,-7.455142,5.9066105,-1.622742,0.29279998,0.0801,0.0694,-7.6967998,5.8234,-1.7365999,-0.006475172,-0.019949114,-3.67E-04,0.725489,-0.249415,-0.609572,0.199697,0
3360,-7.5844383,5.847962,-1.6853744,0.1267,0.010799999,0.084199995,-7.6974998,5.824,-1.7318,0.03827507,-0.003159046,0.015969763,0.725271,-0.249557,-0.609805,0.199598,0
3400,-7.5603623,5.8936915,-1.8831067,0.1812,0.046699997,-0.084,-7.6931,5.8273997,-1.7399,0.03333579,-0.006248279,0.017086774,0.725266,-0.250407,-0.609595,0.199195,0
3441,-7.5471463,5.9832344,-1.8555063,0.1387,0.121599995,-0.1407,-7.6899,5.8308997,-1.7421,-0.02008874,0.010437069,0.022881266,0.725168,-0.25091,-0.609547,0.199065,0
3480,-7.396963,6.006918,-1.6952959,0.2006,0.1423,0.055999998,-7.6830997,5.8396,-1.7427,-0.01850049,0.0437205,0.015166911,0.725183,-0.250931,-0.609299,0.199742,0
3520,-7.5297837,5.8866525,-1.7606575,0.2552,0.0806,-0.0032,-7.6787996,5.8424997,-1.7521,0.015254177,-0.016528267,-0.02713987,0.72561,-0.250646,-0.608737,0.200258,0
3560,-7.6902523,5.8185515,-1.9724774,0.0054,-6.00E-04,-0.1894,-7.684,5.8356,-1.7522,-0.03413864,0.021624628,-0.00158825,0.725633,-0.25059,-0.608898,0.199758,0
3600,-7.547807,5.8336163,-1.6935433,0.1511,-0.0032,0.063099995,-7.6826,5.8381996,-1.7498,-0.028064894,0.003909538,-0.017488198,0.725743,-0.250029,-0.608781,0.200418,0
3640,-7.673359,5.782792,-1.8388426,0.047199998,-0.0284,-0.146,-7.6865997,5.8339996,-1.7465999,-0.056321774,0.006021386,-0.024399703,0.725864,-0.249348,-0.608842,0.20064,0
3680,-7.664137,5.6931624,-1.5009059,-0.03,-0.1564,0.18069999,-7.6877,5.8343997,-1.74,-0.06279694,0.038624138,0.022497294,0.726008,-0.248249,-0.608815,0.201562,0
3721,-7.7277937,5.7798133,-1.7515117,-0.0054,-0.055999998,0.049399998,-7.6829,5.8419,-1.7362,0.016929694,-0.02242748,0.018517943,0.725988,-0.247917,-0.608692,0.202413,0
3760,-7.5748425,5.82584,-1.7278571,0.0557,-0.0655,-0.0184,-7.6755,5.8514,-1.7369,-0.011135201,0.037297685,0.06436774,0.72583,-0.248453,-0.608558,0.202725,0
3800,-7.588777,5.894582,-1.9445707,0.089099996,-0.0058,-0.15969999,-7.6597996,5.8701997,-1.7427,5.59E-04,-0.032585297,0.055169858,0.725788,-0.249168,-0.608009,0.20364399,0
3840,-7.438947,5.976732,-1.7601022,0.17469999,0.0826,-0.0625,-7.6474,5.8896,-1.732,-0.035046212,-0.008936086,0.08002335,0.725097,-0.250083,-0.608216,0.20436,0
3880,-7.367801,5.8979144,-1.749041,0.2744,-0.0314,0.0268,-7.6294,5.9154,-1.7234,-0.044383723,0.036966074,0.046286132,0.724582,-0.2507,-0.608073,0.205855,0
3920,-7.5681,5.902416,-1.6228856,0.1078,-0.045199998,0.13,-7.6197,5.9291997,-1.7185999,0.020053834,-0.025377087,0.005916666,0.724389,-0.250774,-0.607928,0.20687,0
3961,-7.543431,5.881184,-1.7788918,0.0589,-0.0651,-0.0674,-7.6197996,5.9294,-1.7172999,0.011641346,-0.005899213,0.006719518,0.724197,-0.251196,-0.608098,0.206529,0
4000,-7.6587543,5.8858576,-1.8146135,-0.02,-0.095,-0.0964,-7.6193,5.93,-1.7177,-0.002007129,-0.01308997,0.005462881,0.724145,-0.251383,-0.608122,0.206415,0
4040,-7.5857315,5.833099,-1.8492814,-0.0209,-0.058599997,-0.072399996,-7.6183996,5.9326997,-1.7123,0.012444197,-0.021799162,0.023404865,0.723895,-0.251558,-0.60833,0.206463,0
4080,-7.816963,5.7018967,-1.7155509,-0.15259999,-0.2322,-0.048499998,-7.6141996,5.9396996,-1.7068,-0.005078908,-0.017104227,0.037070792,0.723533,-0.252039,-0.60852,0.206586,0
4120,-7.6807814,5.7492537,-1.7008218,-0.1293,-0.23179999,0.0736,-7.6081,5.9491,-1.7014999,0.030159289,-0.024766222,0.06700319,0.72317,-0.252546,-0.608642,0.206879,0
4161,-7.4921083,5.794035,-1.6128683,0.0357,-0.23799999,0.0681,-7.5867996,5.9749,-1.7057999,0.043319073,0.015184364,0.08625417,0.722748,-0.254187,-0.608218,0.207593,0
4200,-7.5359225,5.8889413,-2.0231388,0.0832,-0.102199994,-0.206,-7.5656,5.996,-1.7257999,0.08602728,-0.024609143,0.055257123,0.722715,-0.256275,-0.607366,0.207632,0
4240,-7.5167494,5.9551744,-2.0262704,0.0327,-0.103099994,-0.3218,-7.5544,6.0067,-1.7375,0.006544985,0.003752458,0.04003785,0.72257197,-0.257831,-0.607008,0.207249,0
4280,-7.4771876,5.936289,-1.9022508,0.0726,-0.0749,-0.21239999,-7.5453,6.0178,-1.739,-0.026092673,4.19E-04,0.017243853,0.722432,-0.258377,-0.606793,0.207688,0
4320,-7.427369,5.83442,-1.7274643,0.17729999,-0.1778,0.01,-7.5421,6.0225997,-1.736,0.026912976,-0.02734931,-0.02734931,0.722332,-0.258359,-0.606787,0.208076,0
4360,-7.417189,5.7006707,-1.8027763,0.1282,-0.31309998,-0.1384,-7.5518,6.0108,-1.7346,0.005689773,-0.040090214,-0.05066691,0.722295,-0.258323,-0.607163,0.20715,0
4400,-7.482053,5.588852,-1.5069872,0.1136,-0.4535,0.28579998,-7.5666,5.9941998,-1.7274,0.019320795,-0.007504916,-0.047438048,0.722231,-0.257795,-0.607778,0.206223,0
4441,-7.968181,5.534111,-1.8256363,-0.1673,-0.39859998,0.0077,-7.5797997,5.9786,-1.7239,-0.030333823,-0.07202974,-0.07623598,0.72226,-0.257362,-0.608236,0.205309,0
4480,-8.669989,5.8411436,-1.1740878,-1.2011,-0.3195,0.47559997,-7.5952997,5.9681,-1.6916,-0.078173295,0.029932396,0.159558,0.721463,-0.256396,-0.609657,0.205107,0
4520,-7.1446333,6.3269076,-1.6006771,0.2665,0.2706,0.1104,-7.5529,6.0250998,-1.6795,-0.036774088,-0.031503193,0.16837192,0.720452,-0.25803,-0.609099,0.208248,0
4560,-6.883483,6.2998724,-1.5815521,0.6342,0.2434,0.1156,-7.5185,6.0719,-1.6651,-0.025464354,0.030438542,0.010995574,0.719324,-0.259749,-0.608927,0.210498,0
4600,-7.494857,5.8790674,-1.7918589,0.1707,-0.1114,-0.13319999,-7.5256996,6.0639997,-1.6613,-0.04988151,-0.0540703,-0.15528195,0.719476,-0.258961,-0.609081,0.21050599,0
4640,-7.8511715,5.4164886,-1.4717542,-0.1819,-0.5101,0.0673,-7.5653,6.0214,-1.6364,-0.12027064,0.047158796,-0.15470599,0.719642,-0.256023,-0.610499,0.20942,0
4680,-8.197795,5.1964326,-1.3340684,-0.59139997,-0.7981,0.3349,-7.5971,5.9858,-1.6195999,-0.01155408,-0.024207717,-0.045396015,0.720231,-0.252679,-0.611237,0.209306,0
4721,-7.840264,5.295227,-1.6804711,-0.2408,-0.67329997,-0.0949,-7.6043997,5.9786997,-1.6114,-0.009773844,0.006946411,0.05290093,0.720076,-0.252286,-0.611677,0.209024,0
4760,-7.6569543,5.5535903,-1.6684233,-0.1405,-0.52779996,-0.0133,-7.587,5.9999,-1.6146,0.032794736,-0.011711159,0.11213741,0.719861,-0.253222,-0.611225,0.209954,0
4800,-7.281495,5.6776867,-1.939447,0.227,-0.42029998,-0.32259998,-7.5624,6.0297,-1.619,-0.010960667,-0.0312763,0.06354744,0.719344,-0.255133,-0.610764,0.210755,0
4840,-7.2338696,5.8947163,-1.5811117,0.2565,-0.1718,-0.0337,-7.5527,6.0459,-1.6039,-0.007976155,-0.088121675,0.029548423,0.718568,-0.255809,-0.611165,0.211417,0
4880,-7.1100802,5.853009,-1.3353899,0.50339997,-0.1866,0.19389999,-7.5544,6.0509,-1.5766,0.09642944,-0.18996164,-0.036233034,0.717316,-0.256605,-0.612444,0.211006,0
4920,-7.45315,5.6479506,-1.4624741,0.2513,-0.392,0.1237,-7.5769,6.0308,-1.5457,0.15646876,-0.17952457,-0.11889183,0.715672,-0.258115,-0.614783,0.207919,0
4961,-8.649619,5.464909,-1.3782845,-0.91179997,-0.4592,0.24579999,-7.6198997,5.9803,-1.5304999,0.2131745,-0.25291565,-0.1383348,0.714839,-0.258922,-0.617037,0.20305,0
5000,-8.62583,5.2879105,-1.5411955,-0.89479995,-0.62329996,-0.0107,-7.6663,5.9287,-1.4994,0.22034782,-0.28352875,-0.08539896,0.712973,-0.260995,-0.62030697,0.196897,0
5040,-8.894402,5.417408,-1.62935,-1.4984,-0.8429,-0.1236,-7.7001,5.8933,-1.4649999,0.06501351,-0.22053981,-0.008621926,0.710898,-0.26328298,-0.623303,0.191829,0
5080,-9.002198,5.4970202,-0.79307455,-1.3974999,-0.5999,0.5331,-7.7226,5.8759,-1.4157,0.04845034,-0.11426671,0.001762783,0.708743,-0.264321,-0.626115,0.189197,0
5121,-8.505047,5.6446276,-0.604421,-0.8951,-0.2862,0.8835,-7.7247996,5.876,-1.4031999,0.21436134,-0.04621632,0.079813905,0.707723,-0.265845,-0.627051,0.187776,0
5160,-7.54004,6.1169934,-0.9058223,-0.346,-0.1937,0.6292,-7.7149997,5.8816,-1.4333999,0.31155872,-0.05078908,-0.023527037,0.707678,-0.270093,-0.62615,0.184868,0
5200,-7.58983,5.782869,-1.2139273,0.19579999,-0.0245,0.3319,-7.7174997,5.8594,-1.5087,0.26001915,0.012391837,-0.07803367,0.708516,-0.27373,-0.624984,0.180197,0
5240,-7.906152,5.6999335,-1.9249957,2.00E-04,-0.099199995,-0.2144,-7.7377,5.8164997,-1.5703,0.1291369,-0.05900958,-0.15337953,0.71011597,-0.275314,-0.623722,0.175801,0
5281,-8.631222,5.711282,-1.8037342,-0.7963,-0.1347,-0.3524,-7.7844996,5.7539,-1.5696,-0.013473942,-0.16720255,-0.1107935,0.710447,-0.274399,-0.624927,0.171566,0
5320,-7.2903056,6.063823,-1.7535421,0.1915,0.2801,-0.296,-7.8113,5.7313,-1.5181999,-0.08206538,-0.16474162,0.002984513,0.708967,-0.273444,-0.627398,0.170187,0
5360,-6.7858477,5.8356366,-1.101237,0.94689995,0.1016,0.3888,-7.8213,5.7332997,-1.4577,0.012758357,-0.08609709,-0.037175514,0.707026,-0.272839,-0.629787,0.170414,0
5400,-6.9818177,5.726662,-1.4933498,1.0591,0.018199999,0.0713,-7.8452997,5.7088,-1.4246,0.10864674,-0.12885766,-0.10819296,0.705686,-0.273213,-0.631813,0.167848,0
5440,-7.4152546,5.6975775,-1.4838113,0.4639,0.0177,-0.2615,-7.8679,5.6798997,-1.4153,-0.085154615,-0.015114551,-0.07213446,0.705492,-0.272846,-0.632734,0.16578,0
