time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
1241,0.41919598,-9.853423,0.8326842,-0.0274,-0.0229,0.060599998,0.4001,-9.7738,0.69439995,-0.03668682,-0.2080258,0.03265511,-0.170671,-0.65989697,0.700318,0.212039,0
1280,0.44723687,-9.853366,0.7622468,0.036199998,-0.090799995,0.1282,0.3951,-9.7746,0.6857,0.040317107,-0.17083283,0.026092673,-0.167989,-0.660921,0.70101297,0.208666,0
1320,0.77599907,-9.889911,0.41723272,0.32,-0.0814,-0.2746,0.38599998,-9.7741995,0.69629997,-0.009372418,0.002548181,0.04096288,-0.166475,-0.660894,0.702008,0.20661,0
1361,0.68653256,-9.83901,0.51075983,0.38079998,-0.050899997,-0.19759999,0.375,-9.7748995,0.6924,-0.03197443,-0.01298525,-0.0310145,-0.16683,-0.661127,0.701889,0.205982,0
1400,0.2688018,-9.739202,0.5952369,-0.085599996,0.047199998,-0.0893,0.38959998,-9.7754,0.6777,-0.003385939,0.05359906,-0.06393141,-0.166487,-0.661609,0.701359,0.206519,0
1440,0.3316161,-9.804687,0.51000327,-0.1915,-0.0416,-0.1759,0.40719998,-9.774799,0.67609996,-0.049043752,0.119415425,-0.017558012,-0.166513,-0.661665,0.700928,0.207777,0
1480,0.31648475,-9.831741,0.6601676,-0.0804,-0.07,-0.0106,0.4138,-9.7757,0.6579,-0.03286455,0.047944196,-0.020455258,-0.168154,-0.661951,0.699715,0.209626,0
1521,0.25059628,-9.697666,0.9018671,-0.20549999,0.1266,0.1601,0.42119998,-9.7764,0.644,-0.04441863,5.59E-04,-0.05105088,-0.168688,-0.66235,0.698963,0.210439,0
1560,0.11757445,-9.919379,0.9627851,-0.3085,-0.088999994,0.38349998,0.44579998,-9.7764,0.6265,-0.026598819,-0.06806784,-0.08141961,-0.167604,-0.663296,0.698247,0.210704,0
1600,0.002585738,-10.281669,0.6675705,-0.4684,-0.4719,0.0883,0.4684,-9.7759,0.6177,-0.013945181,0.08119272,-0.018832102,-0.166475,-0.663919,0.697849,0.210957,0
