time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
1280,0.27114815,0.6924893,9.755548,-0.0251,-0.0184,0.044099998,0.1722,0.5087,9.7919,0.042847835,0.023422318,-0.003124139,0.025239,-0.010715,-0.086929,0.995837,0
1320,0.22164561,0.6730006,9.616216,0.109799996,0.17899999,-0.1707,0.1647,0.527,9.790999,0.055641096,-0.022881266,-0.05448918,0.026380999,-0.010871,-0.087409,0.995763,0
1361,0.032733526,0.5305168,9.48031,-0.115899995,-0.0074,-0.21869999,0.16499999,0.54679996,9.79,0.001884956,0.033353243,-0.025028022,0.027125,-0.010595,-0.088302,0.995667,0
1400,0.0952605,0.49836746,9.728197,-0.1015,-0.0672,-0.100999996,0.15689999,0.5484,9.79,-0.0145735,-0.034470253,-0.012095132,0.027105,-0.010627,-0.088762,0.995627,0
1440,0.17768808,0.6236225,10.160437,0.088,-0.0229,0.2223,0.1669,0.5426,9.7901,0.021397736,-0.016842427,-0.009494592,0.026814,-0.010942,-0.088905,0.995619,0
1480,0.28930575,0.7861218,9.704724,0.0242,0.2263,0.2129,0.1718,0.54829997,9.7897,0.12156218,-0.022619467,-0.031677727,0.027664,-0.011317,-0.089037,0.995579,0
1521,-0.08666052,0.61499375,9.499302,-0.1366,0.0977,-0.24599999,0.1758,0.57879996,9.7879,0.11353367,-0.010384709,-0.043336526,0.028608,-0.011572,-0.089276,0.995528,0
1560,0.2594644,0.66955286,9.655355,0.0787,0.0436,-0.1549,0.1832,0.62079996,9.7852,0.023509584,-0.03176499,0.008988446,0.030815,-0.01229,-0.08923,0.995458,0
1600,0.17826268,0.6928724,9.617825,2.00E-04,0.0657,-0.1248,0.1959,0.6304,9.7844,0.015533431,0.002949606,0.008691739,0.031229,-0.012906,-0.089099,0.995449,0
1640,0.09935937,0.6070642,9.584019,-0.19649999,-0.047,-0.2716,0.19649999,0.6354,9.783999,-0.020228365,-0.013316862,0.039898228,0.031382,-0.01289,-0.08878,0.995473,0
1680,0.21455878,0.65007365,9.837181,-0.032899998,0.0084,0.051599998,0.1996,0.6289,9.7844,0.006492625,0.019198623,0.041224677,0.03102,-0.012908,-0.088002,0.995553,0
1721,0.20622696,0.7980832,9.618715,-0.0229,0.1531,-0.16409999,0.18969999,0.6314,9.7844,0.018011797,-0.0198793,0.016441,0.031272,-0.01244,-0.087278,0.995615,0
1760,0.30542353,0.6993463,9.762846,0.095,0.0592,-0.0262,0.1959,0.6361,9.783999,0.006894051,-0.021624628,-0.012496557,0.031489,-0.012955,-0.087191,0.995609,0
1800,0.24257094,0.68049914,9.790044,0.0536,0.0278,0.0033,0.2013,0.639,9.7837,0.019652408,0.05284857,-0.005253441,0.031624,-0.012938,-0.087351,0.995591,0
1841,0.14889061,0.68595797,9.587275,-0.0796,0.0286,-0.1827,0.1875,0.6479,9.7834,0.017208947,-0.016772615,0.006038839,0.032252,-0.012507,-0.087401,0.995572,0
1880,0.16692373,0.7040485,9.600767,-0.025799999,0.039899997,-0.1428,0.1927,0.6545,9.7828,0.030455995,-0.001047198,0.003892084,0.032495,-0.01271,-0.087313,0.995569,0
