Timestamp,Milliseconds,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w,acc-x,acc-y,acc-z,gyr-x,gyr-y,gyr-z
2022/12/14 18:35,6,-0.85120106,-0.12367487,0.15156555,0.12242852,0.26813865,9.802219,0.011005339,0.01023724,0.92357457,0.38312414,-0.59191895,-0.011291504,10.440353,-0.043548584,-0.23727417,-0.03425598
2022/12/14 18:35,41,-0.016355067,-0.11300704,-0.00103569,0.14472887,0.29476175,9.80115,0.012663335,0.011497832,0.9241345,0.38168427,0.20355225,0.24668884,9.822052,0.1790924,0.025848389,0.06800842
2022/12/14 18:35,80,0.05359359,0.09738612,-0.756196,0.13975884,0.3382205,9.79982,0.013183506,0.013212832,0.9247337,0.38015687,0.21372986,0.4286499,9.197769,-0.001998901,-0.014633179,0.03605652
2022/12/14 18:35,120,0.34124467,0.1575607,0.23916149,0.14300217,0.3099263,9.800708,0.012737076,0.011862412,0.9252851,0.37887275,0.5345459,0.47831726,10.245224,-0.0765686,0.017318726,0.004089356
2022/12/14 18:35,162,0.06426968,0.026332349,0.24357128,0.130921,0.30689627,9.800972,0.012103872,0.011957297,0.92543244,0.3785305,0.13652039,0.31611633,10.074051,0.040618896,0.03543091,-0.05555725
2022/12/14 18:35,200,-0.35822284,-0.029514223,-0.18236828,0.12203277,0.32815576,9.800399,0.012090048,0.013137002,0.92556053,0.3781785,-0.22261047,0.32748413,9.728088,0.03315735,-0.009307861,0.010482788
2022/12/14 18:35,240,0.16530783,0.14171112,-0.20373154,0.1254981,0.33437228,9.800144,0.012350368,0.013385192,0.92621046,0.37656674,0.3023224,0.47413635,9.703537,-0.004119873,-0.003982544,0.010482788
2022/12/14 18:35,280,0.005354837,-0.035648048,-0.10729885,0.12833422,0.32457298,9.800438,0.012283295,0.012879885,0.9265899,0.37565193,0.09820557,0.2227478,9.776566,-0.04460144,-7.78E-04,-0.012954712
2022/12/14 18:35,320,-0.11905463,-0.058433205,-0.21623898,0.1297475,0.29776588,9.80127,0.011822518,0.011599715,0.9270535,0.3745631,0.035354614,0.216156,9.702942,-0.10319519,-0.013565064,0.025405884
2022/12/14 18:35,361,0.3032745,0.028450161,0.45507526,0.14090215,0.25715876,9.802265,0.01155829,0.009485567,0.92769307,0.37304416,0.48666382,0.3532257,10.427795,-0.06271362,-0.008239746,0.015808105
2022/12/14 18:35,400,0.14846228,0.13412842,0.098480225,0.13916221,0.25999427,9.802216,0.011516458,0.009755117,0.92776924,0.37284914,0.20355225,0.36280823,9.936981,0.032089233,0.01838684,-0.067276
2022/12/14 18:35,441,-0.20944083,-0.060958445,0.02410698,0.13411798,0.2664758,9.802112,0.01141138,0.01005914,0.9278098,0.37274328,-0.038864136,0.22573853,9.977081,0.002258301,0.004547119,-0.025726318
2022/12/14 18:35,480,0.077145934,0.101906866,0.17153072,0.13422677,0.27169323,9.801967,0.011534894,0.010409034,0.92793703,0.37241295,0.13771057,0.41966248,10.048904,0.038482666,0.005615234,-0.019348145
2022/12/14 18:35,520,-0.097612694,-0.03942114,-0.233922,0.13689223,0.28627464,9.801515,0.011910687,0.010952624,0.92808473,0.37201735,0.033569336,0.22453308,9.649078,0.009719849,-0.013565064,-0.001235962
2022/12/14 18:35,561,0.108159184,-0.015718192,0.07394028,0.14381793,0.27619797,9.801705,0.012039503,0.010353248,0.92836756,0.3713241,0.2592163,0.27122498,10.004013,-0.03288269,-0.01676941,0.006225586
2022/12/14 18:35,600,0.07186523,0.024084598,0.030426025,0.14979845,0.2679193,9.801846,0.012160665,0.009854387,0.9285656,0.37083805,0.22210693,0.27661133,9.896881,-0.014785767,-0.021026611,-0.006561279
2022/12/14 18:35,640,0.07968344,0.009757608,-0.10999489,0.16016297,0.2632276,9.801808,0.012561054,0.009438478,0.9286319,0.37066957,0.26519775,0.29696655,9.848389,-0.027557373,-0.021026611,-0.024673462
2022/12/14 18:35,680,-0.06842221,-0.010663837,0.12743759,0.17073667,0.25467664,9.801855,0.012887951,0.008801284,0.9287088,0.3704814,0.107788086,0.2053833,10.056686,-0.009460449,-0.014633179,-0.016143799
2022/12/14 18:35,720,0.008505255,0.030269474,0.17089462,0.1672994,0.25656098,9.801866,0.012767844,0.008995141,0.92884505,0.37013903,0.11975098,0.23171997,10.073441,0.032089233,0.007736206,-0.016143799
2022/12/14 18:35,760,-0.062862396,-0.085442394,-0.049697876,0.15709057,0.2685239,9.801714,0.012500782,0.00976653,0.9291953,0.3692485,0.05570984,0.24369812,9.864548,0.04273987,-0.019958496,0.02645874
2022/12/14 18:35,801,0.10517523,0.08889696,-0.002649307,0.16498032,0.28147596,9.801222,0.013107106,0.010246733,0.929602,0.36818925,0.27957153,0.35742188,9.863358,0.020370483,-0.010375977,0.027526855
2022/12/14 18:35,840,-0.18826243,-0.11422557,-0.15916252,0.1639951,0.28648612,9.801092,0.013145748,0.010513777,0.929906,0.36741185,0.002441406,0.20118713,9.719711,0.011856079,0.01838684,0.017944336
2022/12/14 18:35,880,-0.006997764,0.004901081,-0.06231594,0.15746807,0.27704275,9.801472,0.012641423,0.010210082,0.9305513,0.36580086,0.17901611,0.29936218,9.904053,-0.038208008,-0.01889038,0.058425903
2022/12/14 18:35,920,0.23933375,0.15419692,0.15950966,0.16969788,0.272666,9.80139,0.013126826,0.00979219,0.93104845,0.3645279,0.3675537,0.39093018,10.047714,-0.009460449,0.014129639,0.008361816
