time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
1401,0.13905,1.4610001,9.60795,0.106,0.006,-0.096,0.029,1.45,9.698,0.0026125,-0.1610125,0.0422125,0.057769,-0.046538,-0.607603,0.790768,0
1441,-0.19500001,1.4950501,9.747001,-0.23,0.036,0.039,0.039,1.447,9.699,0.007975,0.0829125,0.0114125,0.057487,-0.046663,-0.607154,0.791126,0
1481,0.109950006,1.5139501,9.703951,0.052,0.051,0,0.056,1.46,9.697,0.03355,-0.111925,-0.02585,0.057499,-0.047724,-0.606959,0.791212,0
1521,-0.372,1.4089501,9.40995,-0.408,-0.067,-0.297,0.041,1.47,9.695,0.039875,-0.0320375,0.066825,0.058413,-0.047446,-0.606872,0.791228,0
1561,1.0320001,1.4970001,9.213,0.859,-0.013,-0.482,0.162,1.497,9.69,-0.009075,-0.3271125,0.0358875,0.055608,-0.053372,-0.605426,0.79216,0
1602,-0.064050004,1.3060501,9.793051,-0.205,-0.135,0.092,0.178,1.429,9.7,-0.30195,0.3119875,-0.12925,0.052443,-0.051713,-0.607011,0.791272,0
1641,-0.17895001,1.4760001,10.23795,-0.236,0.151,0.511,0.055,1.315,9.717,-0.246675,0.18205,-0.053625,0.051531,-0.043246,-0.608471,0.790718,0
1681,0.46905002,1.0350001,9.43395,0.426,-0.219,-0.3,0.037,1.254,9.725,-0.127325,0.0286,-0.120725,0.049571,-0.040705,-0.610272,0.78959,0
1721,-0.94005007,1.248,10.83405,-0.904,0.07,0.928,-0.007,1.169,9.736,-0.2242625,-0.102437496,-0.104775,0.047174,-0.036254,-0.612512,0.788218,0
1761,0.52695,0.76005006,10.023001,0.468,-0.377,0.095,0.085,1.148,9.738,0.2998875,-0.2195875,0.022,0.04375,-0.039785,-0.612411,0.788324,0
1801,0.105000004,1.4320501,9.469951,0.053,0.244,-0.426,0.106,1.224,9.729,-0.1219625,0.224675,-0.1579875,0.046041,-0.042703,-0.61302,0.787567,0
1841,-0.59805006,1.30305,9.99405,-0.616,0.096,0.344,0.002,1.184,9.734,0.0048125,0.037125,-0.0972125,0.047582,-0.037357,-0.614761,0.786389,0
1881,-0.19095,1.3440001,9.774,-0.147,0.147,-0.048,-0.002,1.201,9.732,-0.061325,0.08085,-0.061049998,0.048425,-0.037644,-0.615561,0.785698,0
1921,0.15105,1.31505,9.73305,0.186,0.104,-0.007,-0.036,1.202,9.732,0.06875,-0.0853875,0.0199375,0.049521,-0.03643,-0.615704,0.785574,0
1962,-0.64500004,1.2,9.987,-0.626,-0.019,0.252,-0.013,1.217,9.73,-0.010175,0.0499125,-0.103675,0.049363,-0.037854,-0.616375,0.784991,0
2001,-0.36495003,1.15695,9.498,-0.347,-0.099,-0.234,-0.006,1.243,9.727,0.1529,-0.3026375,0.1584,0.050169,-0.038951,-0.616192,0.78503,0
2041,-0.43500003,1.164,9.027,-0.44,-0.104,-0.708,0.018,1.262,9.725,-0.0911625,0.0606375,0.2190375,0.050298,-0.040407,-0.613699,0.786899,0
2081,0.79200006,0.9990001,10.473001,0.766,-0.192,0.725,0.023,1.186,9.734,-0.1964875,0.08085,0.2883375,0.047259,-0.037988,-0.609859,0.790186,0
2121,0.44295,1.53795,9.541051,0.422,0.391,-0.206,0.013,1.133,9.74,-0.1571625,0.22893749,-0.0248875,0.045485,-0.035853,-0.608428,0.791492,0
2162,-0.19800001,1.0710001,10.224001,-0.17,-0.027,0.469,-0.02,1.089,9.745,-0.059125,-0.02035,-0.0823625,0.044686,-0.03318,-0.610202,0.790287,0
2201,-0.13995,1.2580501,9.658951,-0.087,0.154,-0.087,-0.048,1.098,9.744,-0.0048125,0.093637496,0.0166375,0.046209,-0.032344,-0.610466,0.790031,0
2241,0.34500003,1.116,9.798,0.385,0.013,0.048,-0.044,1.103,9.744,0.0270875,0.0083875,-0.0429,0.046026,-0.032639,-0.609944,0.790432,0
2281,-0.39900002,1.014,9.958051,-0.355,-0.092,0.211,-0.039,1.1,9.744,-0.0378125,0.036025,-0.137775,0.045652,-0.032802,-0.611772,0.789033,0
2321,-0.186,0.99405,9.86505,-0.095,-0.106,0.116,-0.081,1.1,9.744,0.0815375,-0.0064625,0.0231,0.04691,-0.031212,-0.612857,0.788182,0
2361,0.112950005,1.0849501,9.57495,0.192,-0.035,-0.222,-0.056,1.111,9.743,-0.093225,0.0638,-0.1079375,0.046552,-0.032595,-0.613208,0.787874,0
2402,-0.68100005,1.10895,9.915001,-0.577,0.026,0.223,-0.117,1.077,9.746,-0.0218625,0.0083875,-0.0334125,0.047063,-0.029075,-0.614683,0.786831,0
2441,0.14400001,1.09305,9.53205,0.244,0.015,-0.226,-0.108,1.074,9.747,-0.06875,0.056375,0.00495,0.046618,-0.029331,-0.614385,0.787081,0
2481,-0.162,0.97800004,10.269,0.003,-0.044,0.519,-0.127,1.039,9.75,-0.0314875,-0.0427625,-0.02805,0.045763,-0.027596,-0.614965,0.78674,0
2521,-0.09705,1.0900501,9.43395,0.069,0.04,-0.283,-0.097,1.049,9.749,0.007975,0.054175,-0.101475,0.045291,-0.02909,-0.61552,0.78628,0
2561,-0.66195005,0.99405,10.200001,-0.534,0.004,0.408,-0.173,1.017,9.752,-0.1326875,0.1309,0.022,0.046625,-0.024363,-0.616121,0.785892,0
2602,0.055050004,1.0690501,9.450001,0.266,0.027,-0.218,-0.183,1.008,9.752,0.076175,-0.054449998,-0.0312125,0.046333,-0.02438,-0.615405,0.786469,0
2641,-0.77895004,1.0180501,9.91695,-0.555,0.011,0.162,-0.22,0.995,9.753,-0.1838375,0.1755875,-0.02915,0.046965,-0.022513,-0.616426,0.785687,0
2681,0,0.91995007,10.144951,0.264,-0.043,0.377,-0.264,0.955,9.756,0.0622875,-0.0768625,0.0677875,0.046739,-0.019469,-0.615649,0.786391,0
2721,-0.43005002,1.04205,9.52005,-0.22,0.042,-0.247,-0.203,0.992,9.754,0.0378125,-0.0512875,-0.0493625,0.046262,-0.023162,-0.616049,0.786006,0
2761,-0.064050004,1.00905,9.661051,0.157,0.01,-0.096,-0.212,0.997,9.753,0.00165,-0.012925,0.03795,0.046747,-0.022895,-0.616209,0.78586,0
2801,-0.19995001,0.966,9.826051,-0.014,-0.041,0.065,-0.176,0.994,9.754,-0.032449998,-0.0523875,-0.078099996,0.045498,-0.02428,-0.61693,0.785326,0
2842,-0.40095,1.014,10.03005,-0.206,0.023,0.269,-0.188,0.983,9.755,0.0037125,0.005225,-0.002475,0.045439,-0.023491,-0.617704,0.784744,0
2881,-0.102000006,0.9799501,9.807,0.079,-0.037,0.053,-0.175,1.004,9.753,0.10065,-0.0609125,-2.75E-04,0.045825,-0.024665,-0.617379,0.784942,0
2921,-0.384,1.047,9.622951,-0.218,0.008,-0.135,-0.162,1.026,9.751,0.00165,0.006325,-0.019524999,0.046329,-0.025853,-0.617297,0.784938,0
2961,-0.135,0.975,9.8550005,0.039,-0.06,0.096,-0.162,1.027,9.751,0.026124999,-0.014025,-0.0226875,0.046382,-0.025846,-0.616459,0.785594,0
3001,-0.48495004,1.014,9.618,-0.31,-0.023,-0.134,-0.166,1.031,9.75,-0.0292875,0.0020625,-0.014162499,0.046683,-0.02585,-0.61662,0.785449,0
3042,-0.19095,0.89595,10.032001,-0.017,-0.134,0.272,-0.172,1.019,9.751,0.0441375,-0.0149875,0.0358875,0.046393,-0.025199,-0.61657,0.785527,0
3081,-0.33405003,1.04505,9.582001,-0.177,-0.007,-0.174,-0.149,1.042,9.749,0.009075,-0.0416625,0.0028875,0.046602,-0.026844,-0.616424,0.785575,0
3121,-0.14295001,1.03695,9.967951,0.028,0.006,0.205,-0.164,1.028,9.751,-0.032449998,0.0297,0.0572,0.046525,-0.025774,-0.616072,0.785891,0
3161,-0.135,1.0830001,9.835951,0.028,0.048,0.082,-0.15,1.027,9.751,-0.0187,0.0265375,-0.001375,0.046027,-0.026265,-0.615767,0.786143,0
3201,-0.16695,1.07805,9.999001,0,0.045,0.246,-0.162,1.03,9.75,0.056925,-0.014025,0.0166375,0.046584,-0.025965,-0.615558,0.786284,0
3241,-0.21405001,1.09305,9.526951,-0.043,0.017,-0.227,-0.146,1.058,9.748,0.039875,0.0488125,-0.019524999,0.047218,-0.027403,-0.615492,0.786249,0
3281,-0.38895002,1.11195,9.82905,-0.183,0.041,0.073,-0.183,1.062,9.747,-0.0122375,0.020075,0.014575,0.04852,-0.025985,-0.615225,0.786427,0
3321,-0.32205,1.023,9.58005,-0.141,-0.047,-0.171,-0.171,1.069,9.746,0.0154,-0.031075,0.00715,0.048416,-0.026728,-0.614829,0.786718,0
3361,-0.28395,1.014,10.07295,-0.098,-0.065,0.304,-0.187,1.059,9.747,-0.03575,0.0339625,0.0336875,0.048543,-0.025718,-0.61422,0.78722,0
