Timestamp,Milliseconds,X,Y,Z
2023-03-04 22:15:06,2,0.10881917,1.4599733,9.6967535
2023-03-04 22:15:06,41,0.060901437,1.5075336,9.689892
2023-03-04 22:15:06,81,0.025357794,1.4800112,9.694293
2023-03-04 22:15:06,122,-0.026979642,1.48027,9.694249
2023-03-04 22:15:06,161,0.0035618637,1.4575013,9.697736
2023-03-04 22:15:06,202,-0.033149607,1.464811,9.696578
2023-03-04 22:15:06,241,-0.12947643,1.4587772,9.696679
2023-03-04 22:15:06,281,-0.1130358,1.4497792,9.698234
2023-03-04 22:15:06,322,-0.13449255,1.4311981,9.700721
2023-03-04 22:15:06,361,-0.13433328,1.4546762,9.697229
2023-03-04 22:15:06,401,-0.15622436,1.4366126,9.6995945
2023-03-04 22:15:06,441,-0.18629837,1.4181073,9.701786
2023-03-04 22:15:06,481,-0.1726812,1.3832196,9.707074
2023-03-04 22:15:06,522,-0.19186807,1.365457,9.709228
2023-03-04 22:15:06,561,-0.17718239,1.376036,9.708013
2023-03-04 22:15:06,601,-0.16338934,1.3875592,9.7066145
2023-03-04 22:15:06,641,-0.1402789,1.3602806,9.710836
2023-03-04 22:15:06,681,-0.12846844,1.3746808,9.708972
2023-03-04 22:15:06,722,-0.15285616,1.3765535,9.708353
2023-03-04 22:15:06,761,-0.13576257,1.3715369,9.709317
2023-03-04 22:15:07,801,-0.15891716,1.3789704,9.707913
2023-03-04 22:15:07,841,-0.14886478,1.3632821,9.710288
2023-03-04 22:15:07,882,-0.1364481,1.382436,9.707762
2023-03-04 22:15:07,921,-0.14750691,1.3981241,9.705354
2023-03-04 22:15:07,961,-0.15452775,1.383296,9.707369
2023-03-04 22:15:07,1002,-0.15458432,1.345639,9.712659
2023-03-04 22:15:07,1041,-0.14451782,1.3542297,9.711619
2023-03-04 22:15:07,1081,-0.14058433,1.3630848,9.710439
2023-03-04 22:15:07,1121,-0.13841292,1.3494223,9.7123785
2023-03-04 22:15:07,1161,-0.140036,1.3675927,9.709812
2023-03-04 22:15:07,1201,-0.1401758,1.354382,9.711663
2023-03-04 22:15:07,1242,-0.12667865,1.3465582,9.712936
2023-03-04 22:15:07,1281,-0.1082931,1.3409971,9.713927
2023-03-04 22:15:07,1321,-0.097404934,1.2918224,9.720705
2023-03-04 22:15:07,1361,-0.089355774,1.274261,9.723099
2023-03-04 22:15:07,1402,-0.1038784,1.2764254,9.7226715
2023-03-04 22:15:07,1441,-0.15433988,1.2784637,9.721733
2023-03-04 22:15:07,1481,-0.119039886,1.2729502,9.722953
2023-03-04 22:15:07,1522,-0.10691804,1.2846241,9.721559
2023-03-04 22:15:07,1561,-0.0726016,1.2756048,9.723063
2023-03-04 22:15:07,1601,-0.08116409,1.2721941,9.723442
2023-03-04 22:15:07,1641,-0.09525226,1.2310417,9.72861
2023-03-04 22:15:07,1681,-0.07968469,1.2239643,9.729642
2023-03-04 22:15:07,1721,-0.08595747,1.1960266,9.733064
2023-03-04 22:15:07,1762,-0.09135408,1.1731663,9.735795
2023-03-04 22:15:08,1801,-0.1057306,1.1740024,9.735549
2023-03-04 22:15:08,1841,-0.09396175,1.1571777,9.737684
2023-03-04 22:15:08,1881,-0.07620659,1.1115113,9.743157
2023-03-04 22:15:08,1922,-0.097711906,1.0716552,9.747431
2023-03-04 22:15:08,1961,-0.07704309,1.0186347,9.753299
2023-03-04 22:15:08,2001,-0.066404365,0.98371863,9.756961
2023-03-04 22:15:08,2042,-0.062319383,1.0033796,9.754985
2023-03-04 22:15:08,2081,-0.03501323,0.9910542,9.756381
2023-03-04 22:15:08,2121,-0.11223054,0.84688205,9.76937
2023-03-04 22:15:08,2162,-0.08498645,0.71027905,9.780525
2023-03-04 22:15:08,2201,-0.057377882,0.7458038,9.778081
2023-03-04 22:15:08,2241,-0.08742726,0.7060006,9.780814
2023-03-04 22:15:08,2281,-0.09609114,0.6697461,9.783281
2023-03-04 22:15:08,2322,-0.06926418,0.74824125,9.777818
2023-03-04 22:15:08,2361,-0.03912254,0.89912426,9.765267
2023-03-04 22:15:08,2401,-0.18599936,0.9395961,9.759762
2023-03-04 22:15:08,2442,-0.20926084,0.9373768,9.759504
2023-03-04 22:15:08,2481,-0.19817327,0.9986791,9.753654
2023-03-04 22:15:08,2521,-0.29547137,1.0762695,9.742932
2023-03-04 22:15:08,2561,-0.25957868,1.3085401,9.715489
2023-03-04 22:15:08,2602,-0.4106772,1.2162489,9.722266
2023-03-04 22:15:08,2641,-0.4510723,0.9390122,9.751163
2023-03-04 22:15:08,2681,-0.43540314,0.9423153,9.751556
2023-03-04 22:15:08,2722,-0.48991883,0.9212238,9.750985
2023-03-04 22:15:08,2761,-0.4408899,0.8430192,9.760395
2023-03-04 22:15:09,2801,-0.34432542,0.87247694,9.761691
2023-03-04 22:15:09,2842,-0.27167556,0.9235288,9.759287
2023-03-04 22:15:09,2881,-0.20435596,0.9408417,9.7592745
2023-03-04 22:15:09,2921,-0.18077628,0.9987497,9.753984
2023-03-04 22:15:09,2962,-0.20160323,1.0189292,9.751489
2023-03-04 22:15:09,3001,-0.24357408,1.0037726,9.752103
2023-03-04 22:15:09,3041,-0.29101557,0.997844,9.75141
2023-03-04 22:15:09,3082,-0.15482217,1.2743325,9.722268
2023-03-04 22:15:09,3121,-0.19282827,1.4129941,9.702405
2023-03-04 22:15:09,3161,-0.20546907,1.1745186,9.733892
2023-03-04 22:15:09,3202,-0.38051403,0.97661245,9.750478
2023-03-04 22:15:09,3241,-0.24968456,0.790487,9.771548
