Timestamp,Milliseconds,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w,acc-x,acc-y,acc-z,gyr-x,gyr-y,gyr-z
2023/4/21 14:56,2,-0.21628249,-0.4558946,-0.003387451,0.0539791,1.6965652,9.65863,0.043243866,0.07528288,0.87936217,0.46817166,-0.40034914,0.87218386,8.934052,-0.0193944,-0.007482879,0.028404398
2023/4/21 14:56,41,-0.23947394,0.10836351,-0.095383644,0.08355877,1.6724404,9.662626,0.043922212,0.07357995,0.87991136,0.4673466,0.08315059,1.8022441,9.505039,-0.12079505,-0.24693501,0.17012095
2023/4/21 14:56,81,0.22542447,-0.09156418,0.16275406,0.2837849,1.6075925,9.669824,0.051170852,0.06601308,0.8817306,0.46430042,0.43280178,1.5233307,9.539735,-0.20387027,-0.6024481,0.2043284
2023/4/21 14:56,120,0.6639209,-0.2222681,-0.26166725,0.5036645,1.4866558,9.680216,0.058032904,0.05548492,0.8835847,0.4613369,1.2131611,1.0099207,9.695418,-0.49341187,-0.13331741,0.16767757
2023/4/21 14:56,160,0.29168695,0.1432122,0.53683376,0.5992744,1.2894825,9.703014,0.057756335,0.04413784,0.8831608,0.46340373,0.9545867,1.4419748,10.169347,-0.25273806,-0.10155336,-0.20493926
2023/4/21 14:56,201,0.12237424,0.450364,0.5461168,0.5787076,1.3315408,9.698582,0.058097646,0.04620205,0.88038015,0.4684238,0.47108695,1.7807087,10.07483,0.3813214,0.24296449,-0.2415901
2023/4/21 14:56,240,-0.25978196,0.37994695,-0.33322048,0.43167877,1.5564196,9.672724,0.05703921,0.05978996,0.87870276,0.47016287,0.15987046,1.925624,9.181859,0.38742986,0.47997323,0.006413896
2023/4/21 14:56,280,-0.06649166,-0.086683035,0.081645966,0.20284612,1.6534201,9.664131,0.048877258,0.0698386,0.8797959,0.4676459,0.13579269,1.4084753,9.586395,0.07834116,0.59236914,0.13713521
2023/4/21 14:56,320,0.18831451,-0.13104439,0.48214817,0.14110059,1.5524851,9.681955,0.043511573,0.06681607,0.881118,0.46612594,0.12023934,1.6144075,10.480713,-0.45798272,-0.18951537,-0.057114217
2023/4/21 14:56,361,-0.209458,0.1979003,0.27850914,0.33593333,1.4214003,9.697276,0.049312774,0.056078445,0.8802401,0.46861586,0.2388336,1.5653547,9.575627,-0.22708246,-0.63665557,-0.048562355
2023/4/21 14:56,400,0.4925482,-0.26175296,-0.12955856,0.45239916,1.4015177,9.695436,0.054144554,0.052332923,0.8797447,0.46944532,1.0432707,1.1080264,9.445219,0.20173231,0.06704049,0.016187452
2023/4/21 14:56,440,0.35036594,-0.19830191,-0.61967564,0.44328457,1.456309,9.687778,0.054986306,0.055111513,0.88022566,0.46812606,0.9139087,1.2037393,9.038139,-0.065818794,-0.001374406,0.06261184
2023/4/21 14:56,480,0.33275026,-0.119752645,0.14583683,0.6123102,1.2810775,9.703315,0.05852415,0.04293713,0.8790804,0.47111458,0.7200901,1.2527922,9.944422,-0.4262187,-0.3422272,-0.27213246
2023/4/21 14:56,520,-0.30717224,0.5391084,0.46288013,0.6647014,1.2486417,9.704096,0.06030224,0.03990631,0.87671244,0.47554857,0.38359937,1.7268702,9.938439,0.26892552,0.03283304,-0.040010497
2023/4/21 14:56,561,-0.19725955,0.06800771,-0.09412193,0.58167166,1.4150876,9.686566,0.060656056,0.049430765,0.8763129,0.47534528,0.4423731,1.4754742,9.527771,0.36421767,0.17821468,-0.019241689
2023/4/21 14:56,600,-0.04809296,0.039466023,0.19363976,0.5983472,1.4488372,9.68056,0.062278893,0.05049907,0.8757955,0.4759763,0.59551376,1.662264,9.3997555,-0.14400724,-0.26037365,-0.074217945
2023/4/21 14:56,641,0.22691786,-0.019926906,0.2701273,0.6745784,1.4092151,9.681397,0.064790145,0.046780128,0.8752604,0.4770043,0.9569795,1.3450655,9.809077,0.04291202,-0.10766183,-0.008246438
