Timestamp,Milliseconds,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w,acc-x,acc-y,acc-z,gyr-x,gyr-y,gyr-z
2023/5/9 21:32,14,0.32213154,0.05404967,0.23294735,-0.1055091,0.6108619,9.787037,0.031521305,0.002524867,-0.09093305,0.99535483,0.1981659,0.62316895,10.118332,-0.12382507,-0.11112976,-0.113464355
2023/5/9 21:32,45,0.3024542,0.069574594,0.08006573,0.09552699,0.6981184,9.781303,0.034916528,-0.00855396,-0.10400491,0.9939269,0.37832642,0.7746124,9.758606,-0.10997009,0.1051178,-0.013336182
2023/5/9 21:32,85,0.1469775,0.24899465,0.20235538,-0.025520887,0.60538805,9.787913,0.030101491,-8.01E-04,-0.10977581,0.9935001,0.28675842,0.87934875,10.13031,-0.35923767,0.49073792,-0.09109497
2023/5/9 21:32,126,0.46201587,0.4075069,0.6473408,-0.15221828,0.49249822,9.793093,0.025687478,0.005086787,-0.113616355,0.99317956,0.27119446,0.94400024,10.36554,-0.05883789,0.08807373,-0.09428406
2023/5/9 21:32,165,-0.22931327,0.03276092,-0.6598549,-0.16732591,0.53614014,9.790554,0.02852037,0.005115573,-0.11859251,0.99252015,-0.04244995,0.5687103,9.702347,0.195755,-0.016326904,-0.16352844
2023/5/9 21:32,206,-0.96456015,-0.1916712,-0.028273582,-0.119363725,0.5237162,9.791928,0.027252367,0.002812726,-0.12090056,0.9922865,-1.0713654,0.4124756,9.584427,-0.12915039,-0.18144226,0.013305664
2023/5/9 21:32,246,-0.13215351,-0.056617796,0.48420143,-0.094807744,0.48623472,9.794129,0.025025642,0.002000508,-0.11906114,0.99256945,-0.38542175,0.3209076,10.418808,-0.081207275,0.07954407,0.08680725
2023/5/9 21:32,285,0.6197931,0.31709382,1.0358944,-0.13304551,0.4800603,9.793989,0.025118044,0.00382139,-0.11905643,0.99256235,0.46331787,0.7907715,10.917404,0.14782715,0.08061218,-0.11985779
2023/5/9 21:32,325,-0.63073874,-0.24207383,-0.31966782,-0.15371533,0.5836812,9.788058,0.03132567,0.004258859,-0.12012656,0.9922551,-0.78764343,0.30593872,9.620346,0.3076172,0.045455933,0.06762695
2023/5/9 21:32,366,-0.12992513,0.1352337,-0.78149223,-0.14863293,0.65992594,9.783291,0.034330543,0.003517394,-0.1190751,0.9922853,-0.37823486,0.82728577,9.064285,0.024261475,-0.112197876,0.032470703
2023/5/9 21:32,405,0.15689544,0.013560951,-0.5312996,-0.078437805,0.65851635,9.784202,0.033831675,-3.83E-05,-0.11933255,0.99227774,0.090423584,0.70996094,9.195374,-0.06097412,-0.20487976,-0.038894653
2023/5/9 21:32,446,-0.19213821,-0.19216728,0.82424736,-0.03499123,0.62641007,9.786561,0.031844173,-0.001928068,-0.12086455,0.9921562,-0.1166687,0.5166321,10.567856,-0.03326416,0.059310913,-0.06340027
