time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
1241,-0.025050001,1.4299501,9.55095,0.014,-0.028,-0.149,-0.029,1.458,9.697,-0.01155,0.0248875,-0.0559625,0.064102,-0.038164,-0.527067,0.846542,0
1281,-0.19500001,1.473,9.472051,-0.162,-0.001,-0.229,-0.028,1.472,9.695,0.1067,-0.122099996,-0.0411125,0.064653,-0.038603,-0.527683,0.846097,0
1321,0.055050004,1.4610001,9.63,0.037,-0.031,-0.063,0.017,1.488,9.692,-0.047849998,-0.03795,-0.0378125,0.064113,-0.041078,-0.528164,0.845721,0
1362,-0.14295001,1.45605,10.497001,-0.096,-0.004,0.79,-0.028,1.461,9.697,-0.01485,0.1197625,-0.0303875,0.06412,-0.038384,-0.528948,0.845357,0
1401,-0.06795,1.557,9.996,-0.022,0.07,0.289,-0.045,1.484,9.693,0.1269125,-0.0081125,-0.0240625,0.065565,-0.038343,-0.529412,0.844957,0
1441,-0.35805002,1.5949501,9.489,-0.288,0.063,-0.206,-0.066,1.531,9.686,0.08635,0.053625,-0.034649998,0.068154,-0.038735,-0.529736,0.844532,0
1481,-0.32895002,1.50195,9.844951,-0.234,-0.047,0.15,-0.092,1.546,9.683,1.38E-04,0.0089375,0.0015125,0.069498,-0.03802,-0.529841,0.844388,0
1521,-0.21900001,1.4760001,10.21905,-0.097,-0.077,0.532,-0.12,1.548,9.682,0.131175,0.0334125,0.0793375,0.070392,-0.036826,-0.529364,0.844666,0
1562,0.21105,1.69305,9.1060505,0.284,0.061,-0.571,-0.079,1.627,9.67,0.1854875,-0.1093125,0.025024999,0.072774,-0.040678,-0.528278,0.844968,0
1601,-0.29595003,1.6189501,9.45495,-0.202,-0.054,-0.211,-0.083,1.662,9.664,0.0064625,0.1186625,0.0281875,0.074384,-0.041453,-0.527867,0.845046,0
1641,0.177,1.6380001,9.321,0.275,-0.029,-0.347,-0.091,1.664,9.663,0.0064625,-0.045375,0.004675,0.07494,-0.040753,-0.527071,0.845528,0
1681,-0.32205,1.5829501,9.525001,-0.218,-0.067,-0.146,-0.095,1.645,9.667,-0.093637496,0.039875,-0.00275,0.074017,-0.040427,-0.527631,0.845276,0
1721,0.11505,1.59105,10.068001,0.204,-0.028,0.392,-0.096,1.608,9.673,-0.072325,-0.0251625,0.0378125,0.072337,-0.039342,-0.527216,0.845732,0
1762,-0.135,1.7719501,9.723001,-0.04,0.175,0.035,-0.083,1.594,9.675,-0.0105875,0.0441375,4.13E-04,0.071466,-0.039568,-0.527089,0.845874,0
1801,-0.13305001,1.8319501,9.661051,-0.022,0.223,-0.017,-0.1,1.601,9.674,-0.006325,-0.00385,0.0495,0.072275,-0.038944,-0.526695,0.846079,0
1841,-0.058950003,1.8010501,9.15795,0.026,0.178,-0.518,-0.08,1.618,9.671,-0.0617375,-0.0444125,0.0100375,0.072508,-0.040226,-0.526019,0.84642,0
1882,-0.147,1.5670501,10.090051,-0.076,0,0.344,-0.088,1.561,9.681,-0.1969,0.0408375,0.0122375,0.070239,-0.038323,-0.525956,0.846739,0
1921,-0.35805002,1.452,10.078051,-0.252,-0.07,0.377,-0.101,1.514,9.688,-0.003025,-0.0444125,0.0292875,0.068505,-0.036512,-0.526089,0.846879,0
1961,-0.040050004,1.557,9.781051,0.051,0.041,0.09,-0.077,1.51,9.689,-0.04895,-0.045375,0.0515625,0.067721,-0.037358,-0.525942,0.846996,0
2001,-0.34605002,1.54305,9.948001,-0.264,0.047,0.25,-0.082,1.492,9.692,-0.01375,0.0067375,0.0526625,0.066865,-0.03693,-0.525621,0.847281,0
2042,0.37800002,1.5690001,9.90495,0.381,0.064,0.252,-0.053,1.503,9.69,0.0746625,-0.0518375,0.089925,0.066788,-0.038189,-0.525135,0.847533,0
